ts,metric,labels,value
1783699804,replicas_status,deployment=workload-cloud,1.0
1783699814,replicas_status,deployment=workload-cloud,1.0
1783699824,replicas_status,deployment=workload-cloud,1.0
1783699834,replicas_status,deployment=workload-cloud,1.0
1783699844,replicas_status,deployment=workload-cloud,1.0
1783699854,replicas_status,deployment=workload-cloud,1.0
1783699864,replicas_status,deployment=workload-cloud,1.0
1783699874,replicas_status,deployment=workload-cloud,1.0
1783699884,replicas_status,deployment=workload-cloud,1.0
1783699894,replicas_status,deployment=workload-cloud,1.0
1783699904,replicas_status,deployment=workload-cloud,1.0
1783699914,replicas_status,deployment=workload-cloud,1.0
1783699924,replicas_status,deployment=workload-cloud,2.0
1783699934,replicas_status,deployment=workload-cloud,2.0
1783699944,replicas_status,deployment=workload-cloud,2.0
1783699954,replicas_status,deployment=workload-cloud,2.0
1783699964,replicas_status,deployment=workload-cloud,2.0
1783699974,replicas_status,deployment=workload-cloud,2.0
1783699984,replicas_status,deployment=workload-cloud,2.0
1783699994,replicas_status,deployment=workload-cloud,2.0
1783700004,replicas_status,deployment=workload-cloud,3.0
1783700014,replicas_status,deployment=workload-cloud,3.0
1783700024,replicas_status,deployment=workload-cloud,3.0
1783700034,replicas_status,deployment=workload-cloud,4.0
1783700044,replicas_status,deployment=workload-cloud,4.0
1783700054,replicas_status,deployment=workload-cloud,4.0
1783700064,replicas_status,deployment=workload-cloud,5.0
1783700074,replicas_status,deployment=workload-cloud,5.0
1783700084,replicas_status,deployment=workload-cloud,5.0
1783700094,replicas_status,deployment=workload-cloud,6.0
1783700104,replicas_status,deployment=workload-cloud,6.0
1783700114,replicas_status,deployment=workload-cloud,6.0
1783700124,replicas_status,deployment=workload-cloud,6.0
1783700134,replicas_status,deployment=workload-cloud,6.0
1783700144,replicas_status,deployment=workload-cloud,6.0
1783700154,replicas_status,deployment=workload-cloud,6.0
1783700164,replicas_status,deployment=workload-cloud,6.0
1783700174,replicas_status,deployment=workload-cloud,6.0
1783700184,replicas_status,deployment=workload-cloud,6.0
1783700194,replicas_status,deployment=workload-cloud,6.0
1783700204,replicas_status,deployment=workload-cloud,6.0
1783700214,replicas_status,deployment=workload-cloud,6.0
1783700224,replicas_status,deployment=workload-cloud,6.0
1783700234,replicas_status,deployment=workload-cloud,6.0
1783700244,replicas_status,deployment=workload-cloud,6.0
1783700254,replicas_status,deployment=workload-cloud,6.0
1783700264,replicas_status,deployment=workload-cloud,6.0
1783700274,replicas_status,deployment=workload-cloud,6.0
1783700284,replicas_status,deployment=workload-cloud,6.0
1783700294,replicas_status,deployment=workload-cloud,6.0
1783700304,replicas_status,deployment=workload-cloud,6.0
1783700314,replicas_status,deployment=workload-cloud,6.0
1783700324,replicas_status,deployment=workload-cloud,6.0
1783700334,replicas_status,deployment=workload-cloud,6.0
1783700344,replicas_status,deployment=workload-cloud,6.0
1783700354,replicas_status,deployment=workload-cloud,6.0
1783700364,replicas_status,deployment=workload-cloud,6.0
1783700374,replicas_status,deployment=workload-cloud,6.0
1783700384,replicas_status,deployment=workload-cloud,5.0
1783700394,replicas_status,deployment=workload-cloud,5.0
1783700404,replicas_status,deployment=workload-cloud,5.0
1783700414,replicas_status,deployment=workload-cloud,5.0
1783700424,replicas_status,deployment=workload-cloud,5.0
1783700434,replicas_status,deployment=workload-cloud,5.0
1783700444,replicas_status,deployment=workload-cloud,4.0
1783699804,replicas_status,deployment=workload-edge,1.0
1783699814,replicas_status,deployment=workload-edge,1.0
1783699824,replicas_status,deployment=workload-edge,1.0
1783699834,replicas_status,deployment=workload-edge,1.0
1783699844,replicas_status,deployment=workload-edge,1.0
1783699854,replicas_status,deployment=workload-edge,1.0
1783699864,replicas_status,deployment=workload-edge,1.0
1783699874,replicas_status,deployment=workload-edge,1.0
1783699884,replicas_status,deployment=workload-edge,1.0
1783699894,replicas_status,deployment=workload-edge,1.0
1783699904,replicas_status,deployment=workload-edge,1.0
1783699914,replicas_status,deployment=workload-edge,1.0
1783699924,replicas_status,deployment=workload-edge,1.0
1783699934,replicas_status,deployment=workload-edge,1.0
1783699944,replicas_status,deployment=workload-edge,1.0
1783699954,replicas_status,deployment=workload-edge,1.0
1783699964,replicas_status,deployment=workload-edge,1.0
1783699974,replicas_status,deployment=workload-edge,1.0
1783699984,replicas_status,deployment=workload-edge,1.0
1783699994,replicas_status,deployment=workload-edge,1.0
1783700004,replicas_status,deployment=workload-edge,1.0
1783700014,replicas_status,deployment=workload-edge,1.0
1783700024,replicas_status,deployment=workload-edge,1.0
1783700034,replicas_status,deployment=workload-edge,1.0
1783700044,replicas_status,deployment=workload-edge,1.0
1783700054,replicas_status,deployment=workload-edge,1.0
1783700064,replicas_status,deployment=workload-edge,1.0
1783700074,replicas_status,deployment=workload-edge,1.0
1783700084,replicas_status,deployment=workload-edge,1.0
1783700094,replicas_status,deployment=workload-edge,1.0
1783700104,replicas_status,deployment=workload-edge,1.0
1783700114,replicas_status,deployment=workload-edge,1.0
1783700124,replicas_status,deployment=workload-edge,1.0
1783700134,replicas_status,deployment=workload-edge,1.0
1783700144,replicas_status,deployment=workload-edge,1.0
1783700154,replicas_status,deployment=workload-edge,1.0
1783700164,replicas_status,deployment=workload-edge,1.0
1783700174,replicas_status,deployment=workload-edge,1.0
1783700184,replicas_status,deployment=workload-edge,1.0
1783700194,replicas_status,deployment=workload-edge,1.0
1783700204,replicas_status,deployment=workload-edge,1.0
