ts,metric,labels,value
1783670148,replicas_status,deployment=workload-cloud,1.0
1783670158,replicas_status,deployment=workload-cloud,1.0
1783670168,replicas_status,deployment=workload-cloud,1.0
1783670178,replicas_status,deployment=workload-cloud,1.0
1783670188,replicas_status,deployment=workload-cloud,1.0
1783670198,replicas_status,deployment=workload-cloud,1.0
1783670208,replicas_status,deployment=workload-cloud,1.0
1783670218,replicas_status,deployment=workload-cloud,2.0
1783670228,replicas_status,deployment=workload-cloud,2.0
1783670238,replicas_status,deployment=workload-cloud,2.0
1783670248,replicas_status,deployment=workload-cloud,3.0
1783670258,replicas_status,deployment=workload-cloud,3.0
1783670268,replicas_status,deployment=workload-cloud,3.0
1783670278,replicas_status,deployment=workload-cloud,3.0
1783670288,replicas_status,deployment=workload-cloud,3.0
1783670298,replicas_status,deployment=workload-cloud,4.0
1783670308,replicas_status,deployment=workload-cloud,4.0
1783670318,replicas_status,deployment=workload-cloud,4.0
1783670328,replicas_status,deployment=workload-cloud,4.0
1783670338,replicas_status,deployment=workload-cloud,4.0
1783670348,replicas_status,deployment=workload-cloud,4.0
1783670358,replicas_status,deployment=workload-cloud,6.0
1783670368,replicas_status,deployment=workload-cloud,6.0
1783670378,replicas_status,deployment=workload-cloud,6.0
1783670388,replicas_status,deployment=workload-cloud,6.0
1783670398,replicas_status,deployment=workload-cloud,6.0
1783670408,replicas_status,deployment=workload-cloud,6.0
1783670418,replicas_status,deployment=workload-cloud,6.0
1783670428,replicas_status,deployment=workload-cloud,6.0
1783670438,replicas_status,deployment=workload-cloud,6.0
1783670448,replicas_status,deployment=workload-cloud,6.0
1783670458,replicas_status,deployment=workload-cloud,6.0
1783670468,replicas_status,deployment=workload-cloud,6.0
1783670478,replicas_status,deployment=workload-cloud,6.0
1783670488,replicas_status,deployment=workload-cloud,6.0
1783670498,replicas_status,deployment=workload-cloud,6.0
1783670508,replicas_status,deployment=workload-cloud,6.0
1783670518,replicas_status,deployment=workload-cloud,6.0
1783670528,replicas_status,deployment=workload-cloud,6.0
1783670538,replicas_status,deployment=workload-cloud,6.0
1783670548,replicas_status,deployment=workload-cloud,6.0
1783670558,replicas_status,deployment=workload-cloud,6.0
1783670568,replicas_status,deployment=workload-cloud,6.0
1783670578,replicas_status,deployment=workload-cloud,6.0
1783670588,replicas_status,deployment=workload-cloud,6.0
1783670598,replicas_status,deployment=workload-cloud,6.0
