ts,metric,labels,value
1783669472,replicas_status,deployment=workload-cloud,1.0
1783669482,replicas_status,deployment=workload-cloud,1.0
1783669492,replicas_status,deployment=workload-cloud,1.0
1783669502,replicas_status,deployment=workload-cloud,1.0
1783669512,replicas_status,deployment=workload-cloud,1.0
1783669522,replicas_status,deployment=workload-cloud,1.0
1783669532,replicas_status,deployment=workload-cloud,1.0
1783669542,replicas_status,deployment=workload-cloud,1.0
1783669552,replicas_status,deployment=workload-cloud,1.0
1783669562,replicas_status,deployment=workload-cloud,2.0
1783669572,replicas_status,deployment=workload-cloud,3.0
1783669582,replicas_status,deployment=workload-cloud,3.0
1783669592,replicas_status,deployment=workload-cloud,3.0
1783669602,replicas_status,deployment=workload-cloud,3.0
1783669612,replicas_status,deployment=workload-cloud,3.0
1783669622,replicas_status,deployment=workload-cloud,4.0
1783669632,replicas_status,deployment=workload-cloud,5.0
1783669642,replicas_status,deployment=workload-cloud,5.0
1783669652,replicas_status,deployment=workload-cloud,5.0
1783669662,replicas_status,deployment=workload-cloud,5.0
1783669672,replicas_status,deployment=workload-cloud,5.0
1783669682,replicas_status,deployment=workload-cloud,6.0
1783669692,replicas_status,deployment=workload-cloud,6.0
1783669702,replicas_status,deployment=workload-cloud,6.0
1783669712,replicas_status,deployment=workload-cloud,6.0
1783669722,replicas_status,deployment=workload-cloud,6.0
1783669732,replicas_status,deployment=workload-cloud,6.0
1783669742,replicas_status,deployment=workload-cloud,6.0
1783669752,replicas_status,deployment=workload-cloud,6.0
1783669762,replicas_status,deployment=workload-cloud,6.0
1783669772,replicas_status,deployment=workload-cloud,6.0
1783669782,replicas_status,deployment=workload-cloud,6.0
1783669792,replicas_status,deployment=workload-cloud,6.0
1783669802,replicas_status,deployment=workload-cloud,6.0
1783669812,replicas_status,deployment=workload-cloud,6.0
1783669822,replicas_status,deployment=workload-cloud,6.0
1783669832,replicas_status,deployment=workload-cloud,6.0
1783669842,replicas_status,deployment=workload-cloud,6.0
1783669852,replicas_status,deployment=workload-cloud,6.0
1783669862,replicas_status,deployment=workload-cloud,6.0
1783669872,replicas_status,deployment=workload-cloud,6.0
1783669882,replicas_status,deployment=workload-cloud,6.0
1783669892,replicas_status,deployment=workload-cloud,6.0
1783669902,replicas_status,deployment=workload-cloud,6.0
1783669912,replicas_status,deployment=workload-cloud,6.0
1783669922,replicas_status,deployment=workload-cloud,6.0
1783669932,replicas_status,deployment=workload-cloud,6.0
1783669942,replicas_status,deployment=workload-cloud,6.0
1783669952,replicas_status,deployment=workload-cloud,6.0
1783669962,replicas_status,deployment=workload-cloud,6.0
1783669972,replicas_status,deployment=workload-cloud,6.0
1783669982,replicas_status,deployment=workload-cloud,6.0
1783669992,replicas_status,deployment=workload-cloud,6.0
1783670002,replicas_status,deployment=workload-cloud,6.0
1783670012,replicas_status,deployment=workload-cloud,6.0
1783670022,replicas_status,deployment=workload-cloud,6.0
1783670032,replicas_status,deployment=workload-cloud,6.0
1783670042,replicas_status,deployment=workload-cloud,6.0
1783670052,replicas_status,deployment=workload-cloud,6.0
1783670062,replicas_status,deployment=workload-cloud,6.0
1783670072,replicas_status,deployment=workload-cloud,6.0
1783670082,replicas_status,deployment=workload-cloud,6.0
1783670092,replicas_status,deployment=workload-cloud,6.0
1783670102,replicas_status,deployment=workload-cloud,6.0
1783670112,replicas_status,deployment=workload-cloud,6.0
1783669472,replicas_status,deployment=workload-edge,1.0
1783669482,replicas_status,deployment=workload-edge,1.0
1783669492,replicas_status,deployment=workload-edge,1.0
1783669502,replicas_status,deployment=workload-edge,1.0
1783669512,replicas_status,deployment=workload-edge,1.0
1783669522,replicas_status,deployment=workload-edge,1.0
1783669532,replicas_status,deployment=workload-edge,1.0
1783669542,replicas_status,deployment=workload-edge,1.0
1783669552,replicas_status,deployment=workload-edge,1.0
1783669562,replicas_status,deployment=workload-edge,1.0
1783669572,replicas_status,deployment=workload-edge,1.0
1783669582,replicas_status,deployment=workload-edge,1.0
1783669592,replicas_status,deployment=workload-edge,1.0
1783669602,replicas_status,deployment=workload-edge,1.0
1783669612,replicas_status,deployment=workload-edge,1.0
1783669622,replicas_status,deployment=workload-edge,1.0
1783669632,replicas_status,deployment=workload-edge,1.0
1783669642,replicas_status,deployment=workload-edge,1.0
1783669652,replicas_status,deployment=workload-edge,1.0
1783669662,replicas_status,deployment=workload-edge,1.0
1783669672,replicas_status,deployment=workload-edge,1.0
1783669682,replicas_status,deployment=workload-edge,1.0
1783669692,replicas_status,deployment=workload-edge,1.0
1783669702,replicas_status,deployment=workload-edge,1.0
1783669712,replicas_status,deployment=workload-edge,1.0
1783669722,replicas_status,deployment=workload-edge,1.0
1783669732,replicas_status,deployment=workload-edge,1.0
1783669742,replicas_status,deployment=workload-edge,1.0
1783669752,replicas_status,deployment=workload-edge,1.0
1783669762,replicas_status,deployment=workload-edge,1.0
1783669772,replicas_status,deployment=workload-edge,1.0
1783669782,replicas_status,deployment=workload-edge,1.0
1783669792,replicas_status,deployment=workload-edge,1.0
1783669802,replicas_status,deployment=workload-edge,1.0
1783669812,replicas_status,deployment=workload-edge,1.0
1783669822,replicas_status,deployment=workload-edge,1.0
1783669832,replicas_status,deployment=workload-edge,1.0
1783669842,replicas_status,deployment=workload-edge,1.0
1783669852,replicas_status,deployment=workload-edge,1.0
1783669862,replicas_status,deployment=workload-edge,1.0
1783669872,replicas_status,deployment=workload-edge,1.0
1783669882,replicas_status,deployment=workload-edge,1.0
1783669892,replicas_status,deployment=workload-edge,1.0
1783669902,replicas_status,deployment=workload-edge,1.0
1783669912,replicas_status,deployment=workload-edge,1.0
1783669922,replicas_status,deployment=workload-edge,1.0
1783669932,replicas_status,deployment=workload-edge,1.0
1783669942,replicas_status,deployment=workload-edge,1.0
1783669952,replicas_status,deployment=workload-edge,1.0
1783669962,replicas_status,deployment=workload-edge,1.0
1783669972,replicas_status,deployment=workload-edge,1.0
1783669982,replicas_status,deployment=workload-edge,1.0
1783669992,replicas_status,deployment=workload-edge,1.0
1783670002,replicas_status,deployment=workload-edge,1.0
1783670012,replicas_status,deployment=workload-edge,1.0
1783670022,replicas_status,deployment=workload-edge,1.0
1783670032,replicas_status,deployment=workload-edge,1.0
1783670042,replicas_status,deployment=workload-edge,1.0
1783670052,replicas_status,deployment=workload-edge,1.0
1783670062,replicas_status,deployment=workload-edge,1.0
1783670072,replicas_status,deployment=workload-edge,1.0
1783670082,replicas_status,deployment=workload-edge,1.0
1783670092,replicas_status,deployment=workload-edge,1.0
1783670102,replicas_status,deployment=workload-edge,1.0
1783670112,replicas_status,deployment=workload-edge,1.0
1783669472,replicas_spec,deployment=workload-cloud,1.0
1783669482,replicas_spec,deployment=workload-cloud,1.0
1783669492,replicas_spec,deployment=workload-cloud,1.0
1783669502,replicas_spec,deployment=workload-cloud,1.0
1783669512,replicas_spec,deployment=workload-cloud,1.0
1783669522,replicas_spec,deployment=workload-cloud,1.0
1783669532,replicas_spec,deployment=workload-cloud,1.0
1783669542,replicas_spec,deployment=workload-cloud,1.0
1783669552,replicas_spec,deployment=workload-cloud,1.0
1783669562,replicas_spec,deployment=workload-cloud,2.0
1783669572,replicas_spec,deployment=workload-cloud,3.0
1783669582,replicas_spec,deployment=workload-cloud,3.0
1783669592,replicas_spec,deployment=workload-cloud,3.0
1783669602,replicas_spec,deployment=workload-cloud,3.0
1783669612,replicas_spec,deployment=workload-cloud,3.0
1783669622,replicas_spec,deployment=workload-cloud,4.0
1783669632,replicas_spec,deployment=workload-cloud,5.0
1783669642,replicas_spec,deployment=workload-cloud,5.0
1783669652,replicas_spec,deployment=workload-cloud,5.0
1783669662,replicas_spec,deployment=workload-cloud,5.0
1783669672,replicas_spec,deployment=workload-cloud,5.0
1783669682,replicas_spec,deployment=workload-cloud,6.0
1783669692,replicas_spec,deployment=workload-cloud,6.0
1783669702,replicas_spec,deployment=workload-cloud,6.0
1783669712,replicas_spec,deployment=workload-cloud,6.0
1783669722,replicas_spec,deployment=workload-cloud,6.0
1783669732,replicas_spec,deployment=workload-cloud,6.0
1783669742,replicas_spec,deployment=workload-cloud,6.0
1783669752,replicas_spec,deployment=workload-cloud,6.0
1783669762,replicas_spec,deployment=workload-cloud,6.0
1783669772,replicas_spec,deployment=workload-cloud,6.0
1783669782,replicas_spec,deployment=workload-cloud,6.0
1783669792,replicas_spec,deployment=workload-cloud,6.0
1783669802,replicas_spec,deployment=workload-cloud,6.0
1783669812,replicas_spec,deployment=workload-cloud,6.0
1783669822,replicas_spec,deployment=workload-cloud,6.0
1783669832,replicas_spec,deployment=workload-cloud,6.0
1783669842,replicas_spec,deployment=workload-cloud,6.0
1783669852,replicas_spec,deployment=workload-cloud,6.0
1783669862,replicas_spec,deployment=workload-cloud,6.0
1783669872,replicas_spec,deployment=workload-cloud,6.0
1783669882,replicas_spec,deployment=workload-cloud,6.0
1783669892,replicas_spec,deployment=workload-cloud,6.0
1783669902,replicas_spec,deployment=workload-cloud,6.0
1783669912,replicas_spec,deployment=workload-cloud,6.0
1783669922,replicas_spec,deployment=workload-cloud,6.0
1783669932,replicas_spec,deployment=workload-cloud,6.0
1783669942,replicas_spec,deployment=workload-cloud,6.0
1783669952,replicas_spec,deployment=workload-cloud,6.0
1783669962,replicas_spec,deployment=workload-cloud,6.0
1783669972,replicas_spec,deployment=workload-cloud,6.0
1783669982,replicas_spec,deployment=workload-cloud,6.0
1783669992,replicas_spec,deployment=workload-cloud,6.0
1783670002,replicas_spec,deployment=workload-cloud,6.0
1783670012,replicas_spec,deployment=workload-cloud,6.0
1783670022,replicas_spec,deployment=workload-cloud,6.0
1783670032,replicas_spec,deployment=workload-cloud,6.0
1783670042,replicas_spec,deployment=workload-cloud,6.0
1783670052,replicas_spec,deployment=workload-cloud,6.0
1783670062,replicas_spec,deployment=workload-cloud,6.0
1783670072,replicas_spec,deployment=workload-cloud,6.0
1783670082,replicas_spec,deployment=workload-cloud,6.0
1783670092,replicas_spec,deployment=workload-cloud,6.0
1783670102,replicas_spec,deployment=workload-cloud,6.0
1783670112,replicas_spec,deployment=workload-cloud,6.0
1783669472,replicas_spec,deployment=workload-edge,1.0
1783669482,replicas_spec,deployment=workload-edge,1.0
1783669492,replicas_spec,deployment=workload-edge,1.0
1783669502,replicas_spec,deployment=workload-edge,1.0
1783669512,replicas_spec,deployment=workload-edge,1.0
1783669522,replicas_spec,deployment=workload-edge,1.0
1783669532,replicas_spec,deployment=workload-edge,1.0
1783669542,replicas_spec,deployment=workload-edge,1.0
1783669552,replicas_spec,deployment=workload-edge,1.0
1783669562,replicas_spec,deployment=workload-edge,1.0
1783669572,replicas_spec,deployment=workload-edge,1.0
1783669582,replicas_spec,deployment=workload-edge,1.0
1783669592,replicas_spec,deployment=workload-edge,1.0
1783669602,replicas_spec,deployment=workload-edge,1.0
1783669612,replicas_spec,deployment=workload-edge,1.0
1783669622,replicas_spec,deployment=workload-edge,1.0
1783669632,replicas_spec,deployment=workload-edge,1.0
1783669642,replicas_spec,deployment=workload-edge,1.0
1783669652,replicas_spec,deployment=workload-edge,1.0
1783669662,replicas_spec,deployment=workload-edge,1.0
1783669672,replicas_spec,deployment=workload-edge,1.0
1783669682,replicas_spec,deployment=workload-edge,1.0
1783669692,replicas_spec,deployment=workload-edge,1.0
1783669702,replicas_spec,deployment=workload-edge,1.0
1783669712,replicas_spec,deployment=workload-edge,1.0
1783669722,replicas_spec,deployment=workload-edge,1.0
1783669732,replicas_spec,deployment=workload-edge,1.0
1783669742,replicas_spec,deployment=workload-edge,1.0
1783669752,replicas_spec,deployment=workload-edge,1.0
1783669762,replicas_spec,deployment=workload-edge,1.0
1783669772,replicas_spec,deployment=workload-edge,1.0
1783669782,replicas_spec,deployment=workload-edge,1.0
1783669792,replicas_spec,deployment=workload-edge,1.0
1783669802,replicas_spec,deployment=workload-edge,1.0
1783669812,replicas_spec,deployment=workload-edge,1.0
