ts,metric,labels,value
1783695723,replicas_status,deployment=workload-cloud,1.0
1783695733,replicas_status,deployment=workload-cloud,1.0
1783695743,replicas_status,deployment=workload-cloud,1.0
1783695753,replicas_status,deployment=workload-cloud,1.0
1783695763,replicas_status,deployment=workload-cloud,1.0
1783695773,replicas_status,deployment=workload-cloud,1.0
1783695783,replicas_status,deployment=workload-cloud,1.0
1783695793,replicas_status,deployment=workload-cloud,2.0
1783695803,replicas_status,deployment=workload-cloud,2.0
1783695813,replicas_status,deployment=workload-cloud,2.0
1783695823,replicas_status,deployment=workload-cloud,2.0
1783695833,replicas_status,deployment=workload-cloud,3.0
1783695843,replicas_status,deployment=workload-cloud,3.0
1783695853,replicas_status,deployment=workload-cloud,3.0
1783695863,replicas_status,deployment=workload-cloud,3.0
1783695873,replicas_status,deployment=workload-cloud,3.0
1783695883,replicas_status,deployment=workload-cloud,3.0
1783695893,replicas_status,deployment=workload-cloud,4.0
1783695903,replicas_status,deployment=workload-cloud,4.0
1783695913,replicas_status,deployment=workload-cloud,4.0
1783695923,replicas_status,deployment=workload-cloud,4.0
1783695933,replicas_status,deployment=workload-cloud,6.0
1783695943,replicas_status,deployment=workload-cloud,6.0
1783695953,replicas_status,deployment=workload-cloud,6.0
1783695963,replicas_status,deployment=workload-cloud,6.0
1783695973,replicas_status,deployment=workload-cloud,6.0
1783695983,replicas_status,deployment=workload-cloud,6.0
1783695993,replicas_status,deployment=workload-cloud,6.0
1783696003,replicas_status,deployment=workload-cloud,6.0
1783696013,replicas_status,deployment=workload-cloud,6.0
1783696023,replicas_status,deployment=workload-cloud,6.0
1783696033,replicas_status,deployment=workload-cloud,6.0
1783696043,replicas_status,deployment=workload-cloud,6.0
1783696053,replicas_status,deployment=workload-cloud,6.0
1783696063,replicas_status,deployment=workload-cloud,6.0
1783696073,replicas_status,deployment=workload-cloud,6.0
1783696083,replicas_status,deployment=workload-cloud,6.0
1783696093,replicas_status,deployment=workload-cloud,6.0
1783696103,replicas_status,deployment=workload-cloud,6.0
1783696113,replicas_status,deployment=workload-cloud,6.0
1783696123,replicas_status,deployment=workload-cloud,6.0
1783696133,replicas_status,deployment=workload-cloud,6.0
1783696143,replicas_status,deployment=workload-cloud,6.0
1783696153,replicas_status,deployment=workload-cloud,6.0
1783696163,replicas_status,deployment=workload-cloud,6.0
1783696173,replicas_status,deployment=workload-cloud,6.0
1783696183,replicas_status,deployment=workload-cloud,6.0
1783696193,replicas_status,deployment=workload-cloud,6.0
1783696203,replicas_status,deployment=workload-cloud,6.0
1783696213,replicas_status,deployment=workload-cloud,6.0
1783696223,replicas_status,deployment=workload-cloud,6.0
1783696233,replicas_status,deployment=workload-cloud,6.0
1783696243,replicas_status,deployment=workload-cloud,6.0
1783696253,replicas_status,deployment=workload-cloud,6.0
1783696263,replicas_status,deployment=workload-cloud,6.0
1783696273,replicas_status,deployment=workload-cloud,6.0
1783696283,replicas_status,deployment=workload-cloud,6.0
1783696293,replicas_status,deployment=workload-cloud,6.0
1783696303,replicas_status,deployment=workload-cloud,6.0
1783696313,replicas_status,deployment=workload-cloud,6.0
1783696323,replicas_status,deployment=workload-cloud,6.0
1783696333,replicas_status,deployment=workload-cloud,6.0
1783696343,replicas_status,deployment=workload-cloud,6.0
1783696353,replicas_status,deployment=workload-cloud,6.0
1783695723,replicas_status,deployment=workload-edge,1.0
1783695733,replicas_status,deployment=workload-edge,1.0
1783695743,replicas_status,deployment=workload-edge,1.0
1783695753,replicas_status,deployment=workload-edge,1.0
1783695763,replicas_status,deployment=workload-edge,1.0
1783695773,replicas_status,deployment=workload-edge,1.0
1783695783,replicas_status,deployment=workload-edge,1.0
1783695793,replicas_status,deployment=workload-edge,1.0
1783695803,replicas_status,deployment=workload-edge,1.0
1783695813,replicas_status,deployment=workload-edge,1.0
1783695823,replicas_status,deployment=workload-edge,1.0
1783695833,replicas_status,deployment=workload-edge,1.0
1783695843,replicas_status,deployment=workload-edge,1.0
1783695853,replicas_status,deployment=workload-edge,1.0
1783695863,replicas_status,deployment=workload-edge,1.0
1783695873,replicas_status,deployment=workload-edge,1.0
1783695883,replicas_status,deployment=workload-edge,1.0
1783695893,replicas_status,deployment=workload-edge,1.0
1783695903,replicas_status,deployment=workload-edge,1.0
1783695913,replicas_status,deployment=workload-edge,1.0
1783695923,replicas_status,deployment=workload-edge,1.0
1783695933,replicas_status,deployment=workload-edge,1.0
1783695943,replicas_status,deployment=workload-edge,1.0
1783695953,replicas_status,deployment=workload-edge,1.0
1783695963,replicas_status,deployment=workload-edge,1.0
1783695973,replicas_status,deployment=workload-edge,1.0
1783695983,replicas_status,deployment=workload-edge,1.0
1783695993,replicas_status,deployment=workload-edge,1.0
1783696003,replicas_status,deployment=workload-edge,1.0
1783696013,replicas_status,deployment=workload-edge,1.0
1783696023,replicas_status,deployment=workload-edge,1.0
1783696033,replicas_status,deployment=workload-edge,1.0
1783696043,replicas_status,deployment=workload-edge,1.0
1783696053,replicas_status,deployment=workload-edge,1.0
1783696063,replicas_status,deployment=workload-edge,1.0
1783696073,replicas_status,deployment=workload-edge,1.0
1783696083,replicas_status,deployment=workload-edge,1.0
1783696093,replicas_status,deployment=workload-edge,1.0
1783696103,replicas_status,deployment=workload-edge,1.0
1783696113,replicas_status,deployment=workload-edge,1.0
1783696123,replicas_status,deployment=workload-edge,1.0
1783696133,replicas_status,deployment=workload-edge,1.0
1783696143,replicas_status,deployment=workload-edge,1.0
1783696153,replicas_status,deployment=workload-edge,1.0
1783696163,replicas_status,deployment=workload-edge,1.0
1783696173,replicas_status,deployment=workload-edge,1.0
1783696183,replicas_status,deployment=workload-edge,1.0
1783696193,replicas_status,deployment=workload-edge,1.0
1783696203,replicas_status,deployment=workload-edge,1.0
1783696213,replicas_status,deployment=workload-edge,1.0
1783696223,replicas_status,deployment=workload-edge,1.0
1783696233,replicas_status,deployment=workload-edge,1.0
1783696243,replicas_status,deployment=workload-edge,1.0
1783696253,replicas_status,deployment=workload-edge,1.0
1783696263,replicas_status,deployment=workload-edge,1.0
1783696273,replicas_status,deployment=workload-edge,1.0
1783696283,replicas_status,deployment=workload-edge,1.0
1783696293,replicas_status,deployment=workload-edge,1.0
1783696303,replicas_status,deployment=workload-edge,1.0
1783696313,replicas_status,deployment=workload-edge,1.0
1783696323,replicas_status,deployment=workload-edge,1.0
1783696333,replicas_status,deployment=workload-edge,1.0
1783696343,replicas_status,deployment=workload-edge,1.0
1783696353,replicas_status,deployment=workload-edge,1.0
1783695723,replicas_spec,deployment=workload-cloud,1.0
1783695733,replicas_spec,deployment=workload-cloud,1.0
1783695743,replicas_spec,deployment=workload-cloud,1.0
1783695753,replicas_spec,deployment=workload-cloud,1.0
1783695763,replicas_spec,deployment=workload-cloud,1.0
1783695773,replicas_spec,deployment=workload-cloud,1.0
1783695783,replicas_spec,deployment=workload-cloud,1.0
1783695793,replicas_spec,deployment=workload-cloud,2.0
1783695803,replicas_spec,deployment=workload-cloud,2.0
1783695813,replicas_spec,deployment=workload-cloud,2.0
1783695823,replicas_spec,deployment=workload-cloud,2.0
1783695833,replicas_spec,deployment=workload-cloud,3.0
1783695843,replicas_spec,deployment=workload-cloud,3.0
1783695853,replicas_spec,deployment=workload-cloud,3.0
1783695863,replicas_spec,deployment=workload-cloud,3.0
1783695873,replicas_spec,deployment=workload-cloud,3.0
1783695883,replicas_spec,deployment=workload-cloud,3.0
1783695893,replicas_spec,deployment=workload-cloud,4.0
1783695903,replicas_spec,deployment=workload-cloud,4.0
1783695913,replicas_spec,deployment=workload-cloud,4.0
1783695923,replicas_spec,deployment=workload-cloud,4.0
1783695933,replicas_spec,deployment=workload-cloud,6.0
1783695943,replicas_spec,deployment=workload-cloud,6.0
1783695953,replicas_spec,deployment=workload-cloud,6.0
1783695963,replicas_spec,deployment=workload-cloud,6.0
1783695973,replicas_spec,deployment=workload-cloud,6.0
