ts,metric,labels,value
1783709399,replicas_status,deployment=workload-cloud,1.0
1783709409,replicas_status,deployment=workload-cloud,1.0
1783709419,replicas_status,deployment=workload-cloud,1.0
1783709429,replicas_status,deployment=workload-cloud,1.0
1783709439,replicas_status,deployment=workload-cloud,1.0
1783709449,replicas_status,deployment=workload-cloud,1.0
1783709459,replicas_status,deployment=workload-cloud,1.0
1783709469,replicas_status,deployment=workload-cloud,1.0
1783709479,replicas_status,deployment=workload-cloud,1.0
1783709489,replicas_status,deployment=workload-cloud,1.0
1783709499,replicas_status,deployment=workload-cloud,1.0
1783709509,replicas_status,deployment=workload-cloud,1.0
1783709519,replicas_status,deployment=workload-cloud,1.0
1783709529,replicas_status,deployment=workload-cloud,1.0
1783709539,replicas_status,deployment=workload-cloud,2.0
1783709549,replicas_status,deployment=workload-cloud,2.0
1783709559,replicas_status,deployment=workload-cloud,2.0
1783709569,replicas_status,deployment=workload-cloud,2.0
1783709579,replicas_status,deployment=workload-cloud,2.0
1783709589,replicas_status,deployment=workload-cloud,2.0
1783709599,replicas_status,deployment=workload-cloud,2.0
1783709609,replicas_status,deployment=workload-cloud,2.0
1783709619,replicas_status,deployment=workload-cloud,2.0
1783709629,replicas_status,deployment=workload-cloud,3.0
1783709639,replicas_status,deployment=workload-cloud,3.0
1783709649,replicas_status,deployment=workload-cloud,3.0
1783709659,replicas_status,deployment=workload-cloud,4.0
1783709669,replicas_status,deployment=workload-cloud,4.0
1783709679,replicas_status,deployment=workload-cloud,4.0
1783709689,replicas_status,deployment=workload-cloud,4.0
1783709699,replicas_status,deployment=workload-cloud,4.0
1783709709,replicas_status,deployment=workload-cloud,4.0
1783709719,replicas_status,deployment=workload-cloud,4.0
1783709729,replicas_status,deployment=workload-cloud,4.0
1783709739,replicas_status,deployment=workload-cloud,4.0
1783709749,replicas_status,deployment=workload-cloud,4.0
1783709759,replicas_status,deployment=workload-cloud,4.0
1783709769,replicas_status,deployment=workload-cloud,4.0
1783709779,replicas_status,deployment=workload-cloud,4.0
1783709789,replicas_status,deployment=workload-cloud,4.0
1783709799,replicas_status,deployment=workload-cloud,4.0
1783709809,replicas_status,deployment=workload-cloud,4.0
1783709819,replicas_status,deployment=workload-cloud,4.0
1783709829,replicas_status,deployment=workload-cloud,4.0
1783709839,replicas_status,deployment=workload-cloud,4.0
1783709849,replicas_status,deployment=workload-cloud,4.0
1783709859,replicas_status,deployment=workload-cloud,4.0
1783709869,replicas_status,deployment=workload-cloud,4.0
1783709879,replicas_status,deployment=workload-cloud,4.0
1783709889,replicas_status,deployment=workload-cloud,4.0
1783709899,replicas_status,deployment=workload-cloud,4.0
1783709909,replicas_status,deployment=workload-cloud,4.0
1783709919,replicas_status,deployment=workload-cloud,4.0
1783709929,replicas_status,deployment=workload-cloud,4.0
1783709939,replicas_status,deployment=workload-cloud,4.0
1783709949,replicas_status,deployment=workload-cloud,4.0
1783709959,replicas_status,deployment=workload-cloud,4.0
1783709969,replicas_status,deployment=workload-cloud,3.0
1783709979,replicas_status,deployment=workload-cloud,3.0
1783709989,replicas_status,deployment=workload-cloud,3.0
1783709999,replicas_status,deployment=workload-cloud,3.0
1783710009,replicas_status,deployment=workload-cloud,3.0
1783710019,replicas_status,deployment=workload-cloud,3.0
1783710029,replicas_status,deployment=workload-cloud,3.0
1783710039,replicas_status,deployment=workload-cloud,3.0
1783710049,replicas_status,deployment=workload-cloud,3.0
1783709399,replicas_status,deployment=workload-edge,1.0
1783709409,replicas_status,deployment=workload-edge,1.0
1783709419,replicas_status,deployment=workload-edge,1.0
1783709429,replicas_status,deployment=workload-edge,1.0
1783709439,replicas_status,deployment=workload-edge,1.0
1783709449,replicas_status,deployment=workload-edge,1.0
1783709459,replicas_status,deployment=workload-edge,1.0
1783709469,replicas_status,deployment=workload-edge,1.0
1783709479,replicas_status,deployment=workload-edge,1.0
1783709489,replicas_status,deployment=workload-edge,1.0
1783709499,replicas_status,deployment=workload-edge,1.0
1783709509,replicas_status,deployment=workload-edge,1.0
1783709519,replicas_status,deployment=workload-edge,1.0
1783709529,replicas_status,deployment=workload-edge,1.0
1783709539,replicas_status,deployment=workload-edge,1.0
1783709549,replicas_status,deployment=workload-edge,1.0
1783709559,replicas_status,deployment=workload-edge,1.0
1783709569,replicas_status,deployment=workload-edge,1.0
1783709579,replicas_status,deployment=workload-edge,1.0
1783709589,replicas_status,deployment=workload-edge,1.0
1783709599,replicas_status,deployment=workload-edge,1.0
1783709609,replicas_status,deployment=workload-edge,1.0
1783709619,replicas_status,deployment=workload-edge,1.0
1783709629,replicas_status,deployment=workload-edge,1.0
1783709639,replicas_status,deployment=workload-edge,1.0
1783709649,replicas_status,deployment=workload-edge,1.0
1783709659,replicas_status,deployment=workload-edge,1.0
1783709669,replicas_status,deployment=workload-edge,1.0
1783709679,replicas_status,deployment=workload-edge,1.0
1783709689,replicas_status,deployment=workload-edge,1.0
1783709699,replicas_status,deployment=workload-edge,1.0
1783709709,replicas_status,deployment=workload-edge,1.0
1783709719,replicas_status,deployment=workload-edge,1.0
1783709729,replicas_status,deployment=workload-edge,1.0
1783709739,replicas_status,deployment=workload-edge,1.0
1783709749,replicas_status,deployment=workload-edge,1.0
1783709759,replicas_status,deployment=workload-edge,1.0
1783709769,replicas_status,deployment=workload-edge,1.0
1783709779,replicas_status,deployment=workload-edge,1.0
1783709789,replicas_status,deployment=workload-edge,1.0
1783709799,replicas_status,deployment=workload-edge,1.0
1783709809,replicas_status,deployment=workload-edge,1.0
1783709819,replicas_status,deployment=workload-edge,1.0
1783709829,replicas_status,deployment=workload-edge,1.0
1783709839,replicas_status,deployment=workload-edge,1.0
1783709849,replicas_status,deployment=workload-edge,1.0
1783709859,replicas_status,deployment=workload-edge,1.0
1783709869,replicas_status,deployment=workload-edge,1.0
1783709879,replicas_status,deployment=workload-edge,1.0
1783709889,replicas_status,deployment=workload-edge,1.0
1783709899,replicas_status,deployment=workload-edge,1.0
1783709909,replicas_status,deployment=workload-edge,1.0
1783709919,replicas_status,deployment=workload-edge,1.0
1783709929,replicas_status,deployment=workload-edge,1.0
1783709939,replicas_status,deployment=workload-edge,1.0
1783709949,replicas_status,deployment=workload-edge,1.0
1783709959,replicas_status,deployment=workload-edge,1.0
1783709969,replicas_status,deployment=workload-edge,1.0
1783709979,replicas_status,deployment=workload-edge,1.0
1783709989,replicas_status,deployment=workload-edge,1.0
1783709999,replicas_status,deployment=workload-edge,1.0
1783710009,replicas_status,deployment=workload-edge,1.0
1783710019,replicas_status,deployment=workload-edge,1.0
1783710029,replicas_status,deployment=workload-edge,1.0
1783710039,replicas_status,deployment=workload-edge,1.0
1783710049,replicas_status,deployment=workload-edge,1.0
1783709399,replicas_spec,deployment=workload-cloud,1.0
1783709409,replicas_spec,deployment=workload-cloud,1.0
1783709419,replicas_spec,deployment=workload-cloud,1.0
1783709429,replicas_spec,deployment=workload-cloud,1.0
1783709439,replicas_spec,deployment=workload-cloud,1.0
1783709449,replicas_spec,deployment=workload-cloud,1.0
1783709459,replicas_spec,deployment=workload-cloud,1.0
1783709469,replicas_spec,deployment=workload-cloud,1.0
1783709479,replicas_spec,deployment=workload-cloud,1.0
1783709489,replicas_spec,deployment=workload-cloud,1.0
1783709499,replicas_spec,deployment=workload-cloud,1.0
1783709509,replicas_spec,deployment=workload-cloud,1.0
1783709519,replicas_spec,deployment=workload-cloud,1.0
1783709529,replicas_spec,deployment=workload-cloud,1.0
1783709539,replicas_spec,deployment=workload-cloud,2.0
1783709549,replicas_spec,deployment=workload-cloud,2.0
1783709559,replicas_spec,deployment=workload-cloud,2.0
