ts,metric,labels,value
1783733527,replicas_status,deployment=workload-cloud,1.0
1783733537,replicas_status,deployment=workload-cloud,1.0
1783733547,replicas_status,deployment=workload-cloud,1.0
1783733557,replicas_status,deployment=workload-cloud,1.0
1783733567,replicas_status,deployment=workload-cloud,1.0
1783733577,replicas_status,deployment=workload-cloud,1.0
1783733587,replicas_status,deployment=workload-cloud,1.0
1783733597,replicas_status,deployment=workload-cloud,2.0
1783733607,replicas_status,deployment=workload-cloud,2.0
1783733617,replicas_status,deployment=workload-cloud,2.0
1783733627,replicas_status,deployment=workload-cloud,3.0
1783733637,replicas_status,deployment=workload-cloud,3.0
1783733647,replicas_status,deployment=workload-cloud,3.0
1783733657,replicas_status,deployment=workload-cloud,3.0
1783733667,replicas_status,deployment=workload-cloud,3.0
1783733677,replicas_status,deployment=workload-cloud,4.0
1783733687,replicas_status,deployment=workload-cloud,4.0
1783733697,replicas_status,deployment=workload-cloud,4.0
1783733707,replicas_status,deployment=workload-cloud,4.0
1783733717,replicas_status,deployment=workload-cloud,4.0
1783733727,replicas_status,deployment=workload-cloud,4.0
1783733737,replicas_status,deployment=workload-cloud,5.0
1783733747,replicas_status,deployment=workload-cloud,5.0
1783733757,replicas_status,deployment=workload-cloud,5.0
1783733767,replicas_status,deployment=workload-cloud,6.0
1783733777,replicas_status,deployment=workload-cloud,6.0
1783733787,replicas_status,deployment=workload-cloud,6.0
1783733797,replicas_status,deployment=workload-cloud,6.0
1783733807,replicas_status,deployment=workload-cloud,6.0
1783733817,replicas_status,deployment=workload-cloud,6.0
1783733827,replicas_status,deployment=workload-cloud,6.0
1783733837,replicas_status,deployment=workload-cloud,6.0
1783733847,replicas_status,deployment=workload-cloud,6.0
1783733857,replicas_status,deployment=workload-cloud,6.0
1783733867,replicas_status,deployment=workload-cloud,6.0
1783733877,replicas_status,deployment=workload-cloud,6.0
1783733887,replicas_status,deployment=workload-cloud,6.0
1783733897,replicas_status,deployment=workload-cloud,6.0
1783733907,replicas_status,deployment=workload-cloud,6.0
1783733917,replicas_status,deployment=workload-cloud,6.0
1783733927,replicas_status,deployment=workload-cloud,6.0
1783733937,replicas_status,deployment=workload-cloud,6.0
1783733947,replicas_status,deployment=workload-cloud,6.0
1783733957,replicas_status,deployment=workload-cloud,6.0
1783733967,replicas_status,deployment=workload-cloud,6.0
1783733977,replicas_status,deployment=workload-cloud,6.0
1783733987,replicas_status,deployment=workload-cloud,6.0
1783733997,replicas_status,deployment=workload-cloud,6.0
1783734007,replicas_status,deployment=workload-cloud,6.0
1783734017,replicas_status,deployment=workload-cloud,6.0
1783734027,replicas_status,deployment=workload-cloud,6.0
1783734037,replicas_status,deployment=workload-cloud,6.0
1783734047,replicas_status,deployment=workload-cloud,6.0
1783734057,replicas_status,deployment=workload-cloud,6.0
1783734067,replicas_status,deployment=workload-cloud,6.0
1783734077,replicas_status,deployment=workload-cloud,6.0
1783734087,replicas_status,deployment=workload-cloud,6.0
1783734097,replicas_status,deployment=workload-cloud,6.0
1783734107,replicas_status,deployment=workload-cloud,6.0
1783734117,replicas_status,deployment=workload-cloud,6.0
1783734127,replicas_status,deployment=workload-cloud,6.0
1783734137,replicas_status,deployment=workload-cloud,6.0
1783734147,replicas_status,deployment=workload-cloud,6.0
1783734157,replicas_status,deployment=workload-cloud,6.0
1783734167,replicas_status,deployment=workload-cloud,5.0
1783733527,replicas_status,deployment=workload-edge,1.0
1783733537,replicas_status,deployment=workload-edge,1.0
1783733547,replicas_status,deployment=workload-edge,1.0
1783733557,replicas_status,deployment=workload-edge,1.0
1783733567,replicas_status,deployment=workload-edge,1.0
