ts,metric,labels,value
1783663966,replicas_status,deployment=workload-cloud,1.0
1783663976,replicas_status,deployment=workload-cloud,1.0
1783663986,replicas_status,deployment=workload-cloud,1.0
1783663996,replicas_status,deployment=workload-cloud,1.0
1783664006,replicas_status,deployment=workload-cloud,1.0
1783664016,replicas_status,deployment=workload-cloud,1.0
1783664026,replicas_status,deployment=workload-cloud,1.0
1783664036,replicas_status,deployment=workload-cloud,1.0
1783664046,replicas_status,deployment=workload-cloud,1.0
1783664056,replicas_status,deployment=workload-cloud,2.0
1783664066,replicas_status,deployment=workload-cloud,2.0
1783664076,replicas_status,deployment=workload-cloud,2.0
1783664086,replicas_status,deployment=workload-cloud,2.0
1783664096,replicas_status,deployment=workload-cloud,2.0
1783664106,replicas_status,deployment=workload-cloud,2.0
1783664116,replicas_status,deployment=workload-cloud,3.0
1783664126,replicas_status,deployment=workload-cloud,3.0
1783664136,replicas_status,deployment=workload-cloud,3.0
1783664146,replicas_status,deployment=workload-cloud,3.0
1783664156,replicas_status,deployment=workload-cloud,3.0
1783664166,replicas_status,deployment=workload-cloud,3.0
1783664176,replicas_status,deployment=workload-cloud,5.0
1783664186,replicas_status,deployment=workload-cloud,5.0
1783664196,replicas_status,deployment=workload-cloud,5.0
1783664206,replicas_status,deployment=workload-cloud,6.0
1783664216,replicas_status,deployment=workload-cloud,6.0
1783664226,replicas_status,deployment=workload-cloud,6.0
1783664236,replicas_status,deployment=workload-cloud,6.0
1783664246,replicas_status,deployment=workload-cloud,6.0
1783664256,replicas_status,deployment=workload-cloud,6.0
1783664266,replicas_status,deployment=workload-cloud,6.0
1783664276,replicas_status,deployment=workload-cloud,6.0
1783664286,replicas_status,deployment=workload-cloud,6.0
1783664296,replicas_status,deployment=workload-cloud,6.0
1783664306,replicas_status,deployment=workload-cloud,6.0
1783664316,replicas_status,deployment=workload-cloud,6.0
1783664326,replicas_status,deployment=workload-cloud,6.0
1783664336,replicas_status,deployment=workload-cloud,6.0
1783664346,replicas_status,deployment=workload-cloud,6.0
1783664356,replicas_status,deployment=workload-cloud,6.0
1783664366,replicas_status,deployment=workload-cloud,6.0
1783664376,replicas_status,deployment=workload-cloud,6.0
1783664386,replicas_status,deployment=workload-cloud,6.0
1783664396,replicas_status,deployment=workload-cloud,6.0
1783664406,replicas_status,deployment=workload-cloud,6.0
1783664416,replicas_status,deployment=workload-cloud,6.0
1783664426,replicas_status,deployment=workload-cloud,6.0
1783664436,replicas_status,deployment=workload-cloud,6.0
1783664446,replicas_status,deployment=workload-cloud,6.0
1783664456,replicas_status,deployment=workload-cloud,6.0
1783664466,replicas_status,deployment=workload-cloud,6.0
1783664476,replicas_status,deployment=workload-cloud,6.0
1783664486,replicas_status,deployment=workload-cloud,6.0
1783664496,replicas_status,deployment=workload-cloud,6.0
1783664506,replicas_status,deployment=workload-cloud,6.0
1783664516,replicas_status,deployment=workload-cloud,6.0
1783664526,replicas_status,deployment=workload-cloud,6.0
1783664536,replicas_status,deployment=workload-cloud,6.0
1783664546,replicas_status,deployment=workload-cloud,6.0
1783664556,replicas_status,deployment=workload-cloud,6.0
1783664566,replicas_status,deployment=workload-cloud,6.0
1783664576,replicas_status,deployment=workload-cloud,6.0
1783664586,replicas_status,deployment=workload-cloud,6.0
1783664596,replicas_status,deployment=workload-cloud,6.0
1783664606,replicas_status,deployment=workload-cloud,6.0
1783663966,replicas_status,deployment=workload-edge,1.0
1783663976,replicas_status,deployment=workload-edge,1.0
1783663986,replicas_status,deployment=workload-edge,1.0
1783663996,replicas_status,deployment=workload-edge,1.0
1783664006,replicas_status,deployment=workload-edge,1.0
1783664016,replicas_status,deployment=workload-edge,1.0
1783664026,replicas_status,deployment=workload-edge,1.0
1783664036,replicas_status,deployment=workload-edge,1.0
1783664046,replicas_status,deployment=workload-edge,1.0
1783664056,replicas_status,deployment=workload-edge,1.0
1783664066,replicas_status,deployment=workload-edge,1.0
1783664076,replicas_status,deployment=workload-edge,1.0
1783664086,replicas_status,deployment=workload-edge,1.0
1783664096,replicas_status,deployment=workload-edge,1.0
1783664106,replicas_status,deployment=workload-edge,1.0
1783664116,replicas_status,deployment=workload-edge,1.0
1783664126,replicas_status,deployment=workload-edge,1.0
1783664136,replicas_status,deployment=workload-edge,1.0
1783664146,replicas_status,deployment=workload-edge,1.0
1783664156,replicas_status,deployment=workload-edge,1.0
1783664166,replicas_status,deployment=workload-edge,1.0
1783664176,replicas_status,deployment=workload-edge,1.0
1783664186,replicas_status,deployment=workload-edge,1.0
1783664196,replicas_status,deployment=workload-edge,1.0
1783664206,replicas_status,deployment=workload-edge,1.0
1783664216,replicas_status,deployment=workload-edge,1.0
1783664226,replicas_status,deployment=workload-edge,1.0
1783664236,replicas_status,deployment=workload-edge,1.0
1783664246,replicas_status,deployment=workload-edge,1.0
1783664256,replicas_status,deployment=workload-edge,1.0
1783664266,replicas_status,deployment=workload-edge,1.0
1783664276,replicas_status,deployment=workload-edge,1.0
1783664286,replicas_status,deployment=workload-edge,1.0
1783664296,replicas_status,deployment=workload-edge,1.0
1783664306,replicas_status,deployment=workload-edge,1.0
1783664316,replicas_status,deployment=workload-edge,1.0
1783664326,replicas_status,deployment=workload-edge,1.0
1783664336,replicas_status,deployment=workload-edge,1.0
1783664346,replicas_status,deployment=workload-edge,1.0
1783664356,replicas_status,deployment=workload-edge,1.0
1783664366,replicas_status,deployment=workload-edge,1.0
1783664376,replicas_status,deployment=workload-edge,1.0
1783664386,replicas_status,deployment=workload-edge,1.0
1783664396,replicas_status,deployment=workload-edge,1.0
1783664406,replicas_status,deployment=workload-edge,1.0
1783664416,replicas_status,deployment=workload-edge,1.0
1783664426,replicas_status,deployment=workload-edge,1.0
1783664436,replicas_status,deployment=workload-edge,1.0
