ts,metric,labels,value
1783668797,replicas_status,deployment=workload-cloud,1.0
1783668807,replicas_status,deployment=workload-cloud,1.0
1783668817,replicas_status,deployment=workload-cloud,1.0
1783668827,replicas_status,deployment=workload-cloud,1.0
1783668837,replicas_status,deployment=workload-cloud,1.0
1783668847,replicas_status,deployment=workload-cloud,1.0
1783668857,replicas_status,deployment=workload-cloud,1.0
1783668867,replicas_status,deployment=workload-cloud,1.0
1783668877,replicas_status,deployment=workload-cloud,2.0
1783668887,replicas_status,deployment=workload-cloud,2.0
1783668897,replicas_status,deployment=workload-cloud,2.0
1783668907,replicas_status,deployment=workload-cloud,2.0
1783668917,replicas_status,deployment=workload-cloud,2.0
1783668927,replicas_status,deployment=workload-cloud,2.0
1783668937,replicas_status,deployment=workload-cloud,3.0
1783668947,replicas_status,deployment=workload-cloud,3.0
1783668957,replicas_status,deployment=workload-cloud,3.0
1783668967,replicas_status,deployment=workload-cloud,3.0
1783668977,replicas_status,deployment=workload-cloud,3.0
1783668987,replicas_status,deployment=workload-cloud,3.0
1783668997,replicas_status,deployment=workload-cloud,5.0
1783669007,replicas_status,deployment=workload-cloud,5.0
1783669017,replicas_status,deployment=workload-cloud,5.0
1783669027,replicas_status,deployment=workload-cloud,5.0
1783669037,replicas_status,deployment=workload-cloud,6.0
1783669047,replicas_status,deployment=workload-cloud,6.0
1783669057,replicas_status,deployment=workload-cloud,6.0
1783669067,replicas_status,deployment=workload-cloud,6.0
1783669077,replicas_status,deployment=workload-cloud,6.0
1783669087,replicas_status,deployment=workload-cloud,6.0
1783669097,replicas_status,deployment=workload-cloud,6.0
1783669107,replicas_status,deployment=workload-cloud,6.0
1783669117,replicas_status,deployment=workload-cloud,6.0
1783669127,replicas_status,deployment=workload-cloud,6.0
1783669137,replicas_status,deployment=workload-cloud,6.0
1783669147,replicas_status,deployment=workload-cloud,6.0
1783669157,replicas_status,deployment=workload-cloud,6.0
1783669167,replicas_status,deployment=workload-cloud,6.0
1783669177,replicas_status,deployment=workload-cloud,6.0
1783669187,replicas_status,deployment=workload-cloud,6.0
1783669197,replicas_status,deployment=workload-cloud,6.0
1783669207,replicas_status,deployment=workload-cloud,6.0
1783669217,replicas_status,deployment=workload-cloud,6.0
1783669227,replicas_status,deployment=workload-cloud,6.0
1783669237,replicas_status,deployment=workload-cloud,6.0
1783669247,replicas_status,deployment=workload-cloud,6.0
1783669257,replicas_status,deployment=workload-cloud,6.0
1783669267,replicas_status,deployment=workload-cloud,6.0
1783669277,replicas_status,deployment=workload-cloud,6.0
1783669287,replicas_status,deployment=workload-cloud,6.0
1783669297,replicas_status,deployment=workload-cloud,6.0
1783669307,replicas_status,deployment=workload-cloud,6.0
1783669317,replicas_status,deployment=workload-cloud,6.0
1783669327,replicas_status,deployment=workload-cloud,6.0
1783669337,replicas_status,deployment=workload-cloud,6.0
1783669347,replicas_status,deployment=workload-cloud,6.0
1783669357,replicas_status,deployment=workload-cloud,6.0
1783669367,replicas_status,deployment=workload-cloud,6.0
1783669377,replicas_status,deployment=workload-cloud,6.0
1783669387,replicas_status,deployment=workload-cloud,6.0
1783669397,replicas_status,deployment=workload-cloud,6.0
1783669407,replicas_status,deployment=workload-cloud,6.0
1783669417,replicas_status,deployment=workload-cloud,6.0
1783669427,replicas_status,deployment=workload-cloud,6.0
1783669437,replicas_status,deployment=workload-cloud,6.0
1783668797,replicas_status,deployment=workload-edge,1.0
1783668807,replicas_status,deployment=workload-edge,1.0
1783668817,replicas_status,deployment=workload-edge,1.0
1783668827,replicas_status,deployment=workload-edge,1.0
1783668837,replicas_status,deployment=workload-edge,1.0
1783668847,replicas_status,deployment=workload-edge,1.0
1783668857,replicas_status,deployment=workload-edge,1.0
1783668867,replicas_status,deployment=workload-edge,1.0
1783668877,replicas_status,deployment=workload-edge,1.0
1783668887,replicas_status,deployment=workload-edge,1.0
1783668897,replicas_status,deployment=workload-edge,1.0
1783668907,replicas_status,deployment=workload-edge,1.0
1783668917,replicas_status,deployment=workload-edge,1.0
1783668927,replicas_status,deployment=workload-edge,1.0
1783668937,replicas_status,deployment=workload-edge,1.0
1783668947,replicas_status,deployment=workload-edge,1.0
1783668957,replicas_status,deployment=workload-edge,1.0
1783668967,replicas_status,deployment=workload-edge,1.0
1783668977,replicas_status,deployment=workload-edge,1.0
1783668987,replicas_status,deployment=workload-edge,1.0
1783668997,replicas_status,deployment=workload-edge,1.0
1783669007,replicas_status,deployment=workload-edge,1.0
1783669017,replicas_status,deployment=workload-edge,1.0
1783669027,replicas_status,deployment=workload-edge,1.0
1783669037,replicas_status,deployment=workload-edge,1.0
1783669047,replicas_status,deployment=workload-edge,1.0
1783669057,replicas_status,deployment=workload-edge,1.0
1783669067,replicas_status,deployment=workload-edge,1.0
1783669077,replicas_status,deployment=workload-edge,1.0
