ts,metric,labels,value
1783736996,replicas_status,deployment=workload-cloud,1.0
1783737006,replicas_status,deployment=workload-cloud,1.0
1783737016,replicas_status,deployment=workload-cloud,1.0
1783737026,replicas_status,deployment=workload-cloud,1.0
1783737036,replicas_status,deployment=workload-cloud,1.0
1783737046,replicas_status,deployment=workload-cloud,1.0
1783737056,replicas_status,deployment=workload-cloud,1.0
1783737066,replicas_status,deployment=workload-cloud,1.0
1783737076,replicas_status,deployment=workload-cloud,1.0
1783737086,replicas_status,deployment=workload-cloud,1.0
1783737096,replicas_status,deployment=workload-cloud,1.0
1783737106,replicas_status,deployment=workload-cloud,1.0
1783737116,replicas_status,deployment=workload-cloud,1.0
1783737126,replicas_status,deployment=workload-cloud,2.0
1783737136,replicas_status,deployment=workload-cloud,2.0
1783737146,replicas_status,deployment=workload-cloud,2.0
1783737156,replicas_status,deployment=workload-cloud,2.0
1783737166,replicas_status,deployment=workload-cloud,2.0
1783737176,replicas_status,deployment=workload-cloud,2.0
1783737186,replicas_status,deployment=workload-cloud,2.0
1783737196,replicas_status,deployment=workload-cloud,3.0
1783737206,replicas_status,deployment=workload-cloud,3.0
1783737216,replicas_status,deployment=workload-cloud,3.0
1783737226,replicas_status,deployment=workload-cloud,4.0
1783737236,replicas_status,deployment=workload-cloud,4.0
1783737246,replicas_status,deployment=workload-cloud,4.0
1783737256,replicas_status,deployment=workload-cloud,5.0
1783737266,replicas_status,deployment=workload-cloud,5.0
1783737276,replicas_status,deployment=workload-cloud,5.0
1783737286,replicas_status,deployment=workload-cloud,6.0
1783737296,replicas_status,deployment=workload-cloud,6.0
1783737306,replicas_status,deployment=workload-cloud,6.0
1783737316,replicas_status,deployment=workload-cloud,6.0
1783737326,replicas_status,deployment=workload-cloud,6.0
1783737336,replicas_status,deployment=workload-cloud,6.0
1783737346,replicas_status,deployment=workload-cloud,6.0
1783737356,replicas_status,deployment=workload-cloud,6.0
1783737366,replicas_status,deployment=workload-cloud,6.0
1783737376,replicas_status,deployment=workload-cloud,6.0
1783737386,replicas_status,deployment=workload-cloud,6.0
1783737396,replicas_status,deployment=workload-cloud,6.0
1783737406,replicas_status,deployment=workload-cloud,6.0
1783737416,replicas_status,deployment=workload-cloud,6.0
1783737426,replicas_status,deployment=workload-cloud,6.0
1783737436,replicas_status,deployment=workload-cloud,6.0
1783737446,replicas_status,deployment=workload-cloud,6.0
1783737456,replicas_status,deployment=workload-cloud,6.0
1783737466,replicas_status,deployment=workload-cloud,6.0
1783737476,replicas_status,deployment=workload-cloud,6.0
1783737486,replicas_status,deployment=workload-cloud,6.0
1783737496,replicas_status,deployment=workload-cloud,6.0
1783737506,replicas_status,deployment=workload-cloud,6.0
1783737516,replicas_status,deployment=workload-cloud,6.0
1783737526,replicas_status,deployment=workload-cloud,6.0
1783737536,replicas_status,deployment=workload-cloud,6.0
1783737546,replicas_status,deployment=workload-cloud,6.0
1783737556,replicas_status,deployment=workload-cloud,6.0
1783737566,replicas_status,deployment=workload-cloud,6.0
1783737576,replicas_status,deployment=workload-cloud,5.0
1783737586,replicas_status,deployment=workload-cloud,5.0
1783737596,replicas_status,deployment=workload-cloud,5.0
1783737606,replicas_status,deployment=workload-cloud,5.0
1783737616,replicas_status,deployment=workload-cloud,5.0
1783737626,replicas_status,deployment=workload-cloud,5.0
1783737636,replicas_status,deployment=workload-cloud,4.0
1783737646,replicas_status,deployment=workload-cloud,4.0
1783736996,replicas_status,deployment=workload-edge,1.0
1783737006,replicas_status,deployment=workload-edge,1.0
1783737016,replicas_status,deployment=workload-edge,1.0
1783737026,replicas_status,deployment=workload-edge,1.0
1783737036,replicas_status,deployment=workload-edge,1.0
1783737046,replicas_status,deployment=workload-edge,1.0
1783737056,replicas_status,deployment=workload-edge,1.0
1783737066,replicas_status,deployment=workload-edge,1.0
1783737076,replicas_status,deployment=workload-edge,1.0
1783737086,replicas_status,deployment=workload-edge,1.0
1783737096,replicas_status,deployment=workload-edge,1.0
1783737106,replicas_status,deployment=workload-edge,1.0
1783737116,replicas_status,deployment=workload-edge,1.0
1783737126,replicas_status,deployment=workload-edge,1.0
1783737136,replicas_status,deployment=workload-edge,1.0
1783737146,replicas_status,deployment=workload-edge,1.0
1783737156,replicas_status,deployment=workload-edge,1.0
1783737166,replicas_status,deployment=workload-edge,1.0
1783737176,replicas_status,deployment=workload-edge,1.0
1783737186,replicas_status,deployment=workload-edge,1.0
1783737196,replicas_status,deployment=workload-edge,1.0
1783737206,replicas_status,deployment=workload-edge,1.0
1783737216,replicas_status,deployment=workload-edge,1.0
1783737226,replicas_status,deployment=workload-edge,1.0
1783737236,replicas_status,deployment=workload-edge,1.0
1783737246,replicas_status,deployment=workload-edge,1.0
1783737256,replicas_status,deployment=workload-edge,1.0
1783737266,replicas_status,deployment=workload-edge,1.0
1783737276,replicas_status,deployment=workload-edge,1.0
1783737286,replicas_status,deployment=workload-edge,1.0
1783737296,replicas_status,deployment=workload-edge,1.0
1783737306,replicas_status,deployment=workload-edge,1.0
1783737316,replicas_status,deployment=workload-edge,1.0
1783737326,replicas_status,deployment=workload-edge,1.0
1783737336,replicas_status,deployment=workload-edge,1.0
1783737346,replicas_status,deployment=workload-edge,1.0
1783737356,replicas_status,deployment=workload-edge,1.0
1783737366,replicas_status,deployment=workload-edge,1.0
1783737376,replicas_status,deployment=workload-edge,1.0
1783737386,replicas_status,deployment=workload-edge,1.0
1783737396,replicas_status,deployment=workload-edge,1.0
1783737406,replicas_status,deployment=workload-edge,1.0
1783737416,replicas_status,deployment=workload-edge,1.0
1783737426,replicas_status,deployment=workload-edge,1.0
1783737436,replicas_status,deployment=workload-edge,1.0
1783737446,replicas_status,deployment=workload-edge,1.0
1783737456,replicas_status,deployment=workload-edge,1.0
1783737466,replicas_status,deployment=workload-edge,1.0
1783737476,replicas_status,deployment=workload-edge,1.0
1783737486,replicas_status,deployment=workload-edge,1.0
1783737496,replicas_status,deployment=workload-edge,1.0
1783737506,replicas_status,deployment=workload-edge,1.0
1783737516,replicas_status,deployment=workload-edge,1.0
1783737526,replicas_status,deployment=workload-edge,1.0
1783737536,replicas_status,deployment=workload-edge,1.0
1783737546,replicas_status,deployment=workload-edge,1.0
1783737556,replicas_status,deployment=workload-edge,1.0
1783737566,replicas_status,deployment=workload-edge,1.0
1783737576,replicas_status,deployment=workload-edge,1.0
1783737586,replicas_status,deployment=workload-edge,1.0
1783737596,replicas_status,deployment=workload-edge,1.0
1783737606,replicas_status,deployment=workload-edge,1.0
1783737616,replicas_status,deployment=workload-edge,1.0
1783737626,replicas_status,deployment=workload-edge,1.0
1783737636,replicas_status,deployment=workload-edge,1.0
1783737646,replicas_status,deployment=workload-edge,1.0
1783736996,replicas_spec,deployment=workload-cloud,1.0
1783737006,replicas_spec,deployment=workload-cloud,1.0
1783737016,replicas_spec,deployment=workload-cloud,1.0
1783737026,replicas_spec,deployment=workload-cloud,1.0
1783737036,replicas_spec,deployment=workload-cloud,1.0
1783737046,replicas_spec,deployment=workload-cloud,1.0
1783737056,replicas_spec,deployment=workload-cloud,1.0
1783737066,replicas_spec,deployment=workload-cloud,1.0
1783737076,replicas_spec,deployment=workload-cloud,1.0
1783737086,replicas_spec,deployment=workload-cloud,1.0
1783737096,replicas_spec,deployment=workload-cloud,1.0
1783737106,replicas_spec,deployment=workload-cloud,1.0
1783737116,replicas_spec,deployment=workload-cloud,1.0
1783737126,replicas_spec,deployment=workload-cloud,2.0
1783737136,replicas_spec,deployment=workload-cloud,2.0
1783737146,replicas_spec,deployment=workload-cloud,2.0
1783737156,replicas_spec,deployment=workload-cloud,2.0
1783737166,replicas_spec,deployment=workload-cloud,2.0
1783737176,replicas_spec,deployment=workload-cloud,2.0
1783737186,replicas_spec,deployment=workload-cloud,2.0
1783737196,replicas_spec,deployment=workload-cloud,3.0
1783737206,replicas_spec,deployment=workload-cloud,3.0
1783737216,replicas_spec,deployment=workload-cloud,3.0
1783737226,replicas_spec,deployment=workload-cloud,4.0
1783737236,replicas_spec,deployment=workload-cloud,4.0
1783737246,replicas_spec,deployment=workload-cloud,4.0
1783737256,replicas_spec,deployment=workload-cloud,5.0
1783737266,replicas_spec,deployment=workload-cloud,5.0
