ts,metric,labels,value
1783696397,replicas_status,deployment=workload-cloud,1.0
1783696407,replicas_status,deployment=workload-cloud,1.0
1783696417,replicas_status,deployment=workload-cloud,1.0
1783696427,replicas_status,deployment=workload-cloud,1.0
1783696437,replicas_status,deployment=workload-cloud,1.0
1783696447,replicas_status,deployment=workload-cloud,1.0
1783696457,replicas_status,deployment=workload-cloud,1.0
1783696467,replicas_status,deployment=workload-cloud,1.0
1783696477,replicas_status,deployment=workload-cloud,1.0
1783696487,replicas_status,deployment=workload-cloud,1.0
1783696497,replicas_status,deployment=workload-cloud,1.0
1783696507,replicas_status,deployment=workload-cloud,1.0
1783696517,replicas_status,deployment=workload-cloud,1.0
1783696527,replicas_status,deployment=workload-cloud,2.0
1783696537,replicas_status,deployment=workload-cloud,2.0
1783696547,replicas_status,deployment=workload-cloud,2.0
1783696557,replicas_status,deployment=workload-cloud,2.0
1783696567,replicas_status,deployment=workload-cloud,2.0
1783696577,replicas_status,deployment=workload-cloud,2.0
1783696587,replicas_status,deployment=workload-cloud,2.0
1783696597,replicas_status,deployment=workload-cloud,3.0
1783696607,replicas_status,deployment=workload-cloud,3.0
1783696617,replicas_status,deployment=workload-cloud,3.0
1783696627,replicas_status,deployment=workload-cloud,4.0
1783696637,replicas_status,deployment=workload-cloud,4.0
1783696647,replicas_status,deployment=workload-cloud,4.0
1783696657,replicas_status,deployment=workload-cloud,5.0
1783696667,replicas_status,deployment=workload-cloud,5.0
1783696677,replicas_status,deployment=workload-cloud,5.0
1783696687,replicas_status,deployment=workload-cloud,6.0
1783696697,replicas_status,deployment=workload-cloud,6.0
1783696707,replicas_status,deployment=workload-cloud,6.0
1783696717,replicas_status,deployment=workload-cloud,6.0
1783696727,replicas_status,deployment=workload-cloud,6.0
1783696737,replicas_status,deployment=workload-cloud,6.0
1783696747,replicas_status,deployment=workload-cloud,6.0
1783696757,replicas_status,deployment=workload-cloud,6.0
1783696767,replicas_status,deployment=workload-cloud,6.0
1783696777,replicas_status,deployment=workload-cloud,6.0
1783696787,replicas_status,deployment=workload-cloud,6.0
1783696797,replicas_status,deployment=workload-cloud,6.0
1783696807,replicas_status,deployment=workload-cloud,6.0
1783696817,replicas_status,deployment=workload-cloud,6.0
1783696827,replicas_status,deployment=workload-cloud,6.0
1783696837,replicas_status,deployment=workload-cloud,6.0
1783696847,replicas_status,deployment=workload-cloud,6.0
1783696857,replicas_status,deployment=workload-cloud,6.0
1783696867,replicas_status,deployment=workload-cloud,6.0
1783696877,replicas_status,deployment=workload-cloud,6.0
1783696887,replicas_status,deployment=workload-cloud,6.0
1783696897,replicas_status,deployment=workload-cloud,6.0
1783696907,replicas_status,deployment=workload-cloud,6.0
1783696917,replicas_status,deployment=workload-cloud,6.0
1783696927,replicas_status,deployment=workload-cloud,6.0
1783696937,replicas_status,deployment=workload-cloud,6.0
1783696947,replicas_status,deployment=workload-cloud,6.0
1783696957,replicas_status,deployment=workload-cloud,5.0
1783696967,replicas_status,deployment=workload-cloud,5.0
1783696977,replicas_status,deployment=workload-cloud,5.0
1783696987,replicas_status,deployment=workload-cloud,5.0
1783696997,replicas_status,deployment=workload-cloud,5.0
1783697007,replicas_status,deployment=workload-cloud,5.0
1783697017,replicas_status,deployment=workload-cloud,4.0
1783697027,replicas_status,deployment=workload-cloud,4.0
1783696397,replicas_status,deployment=workload-edge,1.0
1783696407,replicas_status,deployment=workload-edge,1.0
1783696417,replicas_status,deployment=workload-edge,1.0
1783696427,replicas_status,deployment=workload-edge,1.0
1783696437,replicas_status,deployment=workload-edge,1.0
1783696447,replicas_status,deployment=workload-edge,1.0
1783696457,replicas_status,deployment=workload-edge,1.0
1783696467,replicas_status,deployment=workload-edge,1.0
1783696477,replicas_status,deployment=workload-edge,1.0
1783696487,replicas_status,deployment=workload-edge,1.0
1783696497,replicas_status,deployment=workload-edge,1.0
1783696507,replicas_status,deployment=workload-edge,1.0
1783696517,replicas_status,deployment=workload-edge,1.0
1783696527,replicas_status,deployment=workload-edge,1.0
1783696537,replicas_status,deployment=workload-edge,1.0
1783696547,replicas_status,deployment=workload-edge,1.0
1783696557,replicas_status,deployment=workload-edge,1.0
1783696567,replicas_status,deployment=workload-edge,1.0
1783696577,replicas_status,deployment=workload-edge,1.0
1783696587,replicas_status,deployment=workload-edge,1.0
1783696597,replicas_status,deployment=workload-edge,1.0
1783696607,replicas_status,deployment=workload-edge,1.0
1783696617,replicas_status,deployment=workload-edge,1.0
1783696627,replicas_status,deployment=workload-edge,1.0
1783696637,replicas_status,deployment=workload-edge,1.0
1783696647,replicas_status,deployment=workload-edge,1.0
1783696657,replicas_status,deployment=workload-edge,1.0
1783696667,replicas_status,deployment=workload-edge,1.0
1783696677,replicas_status,deployment=workload-edge,1.0
1783696687,replicas_status,deployment=workload-edge,1.0
1783696697,replicas_status,deployment=workload-edge,1.0
1783696707,replicas_status,deployment=workload-edge,1.0
1783696717,replicas_status,deployment=workload-edge,1.0
1783696727,replicas_status,deployment=workload-edge,1.0
1783696737,replicas_status,deployment=workload-edge,1.0
1783696747,replicas_status,deployment=workload-edge,1.0
1783696757,replicas_status,deployment=workload-edge,1.0
1783696767,replicas_status,deployment=workload-edge,1.0
1783696777,replicas_status,deployment=workload-edge,1.0
1783696787,replicas_status,deployment=workload-edge,1.0
1783696797,replicas_status,deployment=workload-edge,1.0
1783696807,replicas_status,deployment=workload-edge,1.0
1783696817,replicas_status,deployment=workload-edge,1.0
1783696827,replicas_status,deployment=workload-edge,1.0
1783696837,replicas_status,deployment=workload-edge,1.0
1783696847,replicas_status,deployment=workload-edge,1.0
1783696857,replicas_status,deployment=workload-edge,1.0
1783696867,replicas_status,deployment=workload-edge,1.0
1783696877,replicas_status,deployment=workload-edge,1.0
1783696887,replicas_status,deployment=workload-edge,1.0
1783696897,replicas_status,deployment=workload-edge,1.0
1783696907,replicas_status,deployment=workload-edge,1.0
1783696917,replicas_status,deployment=workload-edge,1.0
1783696927,replicas_status,deployment=workload-edge,1.0
1783696937,replicas_status,deployment=workload-edge,1.0
1783696947,replicas_status,deployment=workload-edge,1.0
1783696957,replicas_status,deployment=workload-edge,1.0
1783696967,replicas_status,deployment=workload-edge,1.0
1783696977,replicas_status,deployment=workload-edge,1.0
1783696987,replicas_status,deployment=workload-edge,1.0
1783696997,replicas_status,deployment=workload-edge,1.0
1783697007,replicas_status,deployment=workload-edge,1.0
1783697017,replicas_status,deployment=workload-edge,1.0
1783697027,replicas_status,deployment=workload-edge,1.0
1783696397,replicas_spec,deployment=workload-cloud,1.0
1783696407,replicas_spec,deployment=workload-cloud,1.0
1783696417,replicas_spec,deployment=workload-cloud,1.0
1783696427,replicas_spec,deployment=workload-cloud,1.0
1783696437,replicas_spec,deployment=workload-cloud,1.0
1783696447,replicas_spec,deployment=workload-cloud,1.0
1783696457,replicas_spec,deployment=workload-cloud,1.0
1783696467,replicas_spec,deployment=workload-cloud,1.0
1783696477,replicas_spec,deployment=workload-cloud,1.0
1783696487,replicas_spec,deployment=workload-cloud,1.0
1783696497,replicas_spec,deployment=workload-cloud,1.0
1783696507,replicas_spec,deployment=workload-cloud,1.0
1783696517,replicas_spec,deployment=workload-cloud,1.0
1783696527,replicas_spec,deployment=workload-cloud,2.0
1783696537,replicas_spec,deployment=workload-cloud,2.0
1783696547,replicas_spec,deployment=workload-cloud,2.0
1783696557,replicas_spec,deployment=workload-cloud,2.0
1783696567,replicas_spec,deployment=workload-cloud,2.0
1783696577,replicas_spec,deployment=workload-cloud,2.0
1783696587,replicas_spec,deployment=workload-cloud,2.0
1783696597,replicas_spec,deployment=workload-cloud,3.0
1783696607,replicas_spec,deployment=workload-cloud,3.0
1783696617,replicas_spec,deployment=workload-cloud,3.0
1783696627,replicas_spec,deployment=workload-cloud,4.0
1783696637,replicas_spec,deployment=workload-cloud,4.0
1783696647,replicas_spec,deployment=workload-cloud,4.0
1783696657,replicas_spec,deployment=workload-cloud,5.0
1783696667,replicas_spec,deployment=workload-cloud,5.0
1783696677,replicas_spec,deployment=workload-cloud,5.0
1783696687,replicas_spec,deployment=workload-cloud,6.0
1783696697,replicas_spec,deployment=workload-cloud,6.0
1783696707,replicas_spec,deployment=workload-cloud,6.0
