ts,metric,labels,value
1783674249,replicas_status,deployment=workload-cloud,1.0
1783674259,replicas_status,deployment=workload-cloud,1.0
1783674269,replicas_status,deployment=workload-cloud,1.0
1783674279,replicas_status,deployment=workload-cloud,1.0
1783674289,replicas_status,deployment=workload-cloud,1.0
1783674299,replicas_status,deployment=workload-cloud,1.0
1783674309,replicas_status,deployment=workload-cloud,1.0
1783674319,replicas_status,deployment=workload-cloud,1.0
1783674329,replicas_status,deployment=workload-cloud,2.0
1783674339,replicas_status,deployment=workload-cloud,2.0
1783674349,replicas_status,deployment=workload-cloud,2.0
1783674359,replicas_status,deployment=workload-cloud,3.0
1783674369,replicas_status,deployment=workload-cloud,3.0
1783674379,replicas_status,deployment=workload-cloud,3.0
1783674389,replicas_status,deployment=workload-cloud,4.0
1783674399,replicas_status,deployment=workload-cloud,4.0
1783674409,replicas_status,deployment=workload-cloud,4.0
1783674419,replicas_status,deployment=workload-cloud,5.0
1783674429,replicas_status,deployment=workload-cloud,5.0
1783674439,replicas_status,deployment=workload-cloud,5.0
1783674449,replicas_status,deployment=workload-cloud,6.0
1783674459,replicas_status,deployment=workload-cloud,6.0
1783674469,replicas_status,deployment=workload-cloud,6.0
1783674479,replicas_status,deployment=workload-cloud,6.0
1783674489,replicas_status,deployment=workload-cloud,6.0
1783674499,replicas_status,deployment=workload-cloud,6.0
1783674509,replicas_status,deployment=workload-cloud,6.0
1783674519,replicas_status,deployment=workload-cloud,6.0
1783674529,replicas_status,deployment=workload-cloud,6.0
1783674539,replicas_status,deployment=workload-cloud,6.0
1783674549,replicas_status,deployment=workload-cloud,6.0
1783674559,replicas_status,deployment=workload-cloud,6.0
1783674569,replicas_status,deployment=workload-cloud,6.0
1783674579,replicas_status,deployment=workload-cloud,6.0
1783674589,replicas_status,deployment=workload-cloud,6.0
1783674599,replicas_status,deployment=workload-cloud,6.0
1783674609,replicas_status,deployment=workload-cloud,6.0
1783674619,replicas_status,deployment=workload-cloud,6.0
1783674629,replicas_status,deployment=workload-cloud,6.0
1783674639,replicas_status,deployment=workload-cloud,6.0
1783674649,replicas_status,deployment=workload-cloud,6.0
1783674659,replicas_status,deployment=workload-cloud,6.0
1783674669,replicas_status,deployment=workload-cloud,6.0
1783674679,replicas_status,deployment=workload-cloud,6.0
1783674689,replicas_status,deployment=workload-cloud,6.0
1783674699,replicas_status,deployment=workload-cloud,6.0
1783674709,replicas_status,deployment=workload-cloud,6.0
1783674719,replicas_status,deployment=workload-cloud,6.0
1783674729,replicas_status,deployment=workload-cloud,6.0
1783674739,replicas_status,deployment=workload-cloud,6.0
1783674749,replicas_status,deployment=workload-cloud,6.0
1783674759,replicas_status,deployment=workload-cloud,6.0
1783674769,replicas_status,deployment=workload-cloud,6.0
1783674779,replicas_status,deployment=workload-cloud,6.0
1783674789,replicas_status,deployment=workload-cloud,6.0
1783674799,replicas_status,deployment=workload-cloud,6.0
1783674809,replicas_status,deployment=workload-cloud,6.0
1783674819,replicas_status,deployment=workload-cloud,6.0
1783674829,replicas_status,deployment=workload-cloud,6.0
1783674839,replicas_status,deployment=workload-cloud,6.0
1783674849,replicas_status,deployment=workload-cloud,6.0
1783674859,replicas_status,deployment=workload-cloud,6.0
1783674869,replicas_status,deployment=workload-cloud,6.0
1783674879,replicas_status,deployment=workload-cloud,6.0
1783674889,replicas_status,deployment=workload-cloud,6.0
1783674249,replicas_status,deployment=workload-edge,1.0
1783674259,replicas_status,deployment=workload-edge,1.0
1783674269,replicas_status,deployment=workload-edge,1.0
1783674279,replicas_status,deployment=workload-edge,1.0
1783674289,replicas_status,deployment=workload-edge,1.0
1783674299,replicas_status,deployment=workload-edge,1.0
1783674309,replicas_status,deployment=workload-edge,1.0
1783674319,replicas_status,deployment=workload-edge,1.0
1783674329,replicas_status,deployment=workload-edge,1.0
1783674339,replicas_status,deployment=workload-edge,1.0
1783674349,replicas_status,deployment=workload-edge,1.0
1783674359,replicas_status,deployment=workload-edge,1.0
1783674369,replicas_status,deployment=workload-edge,1.0
1783674379,replicas_status,deployment=workload-edge,1.0
1783674389,replicas_status,deployment=workload-edge,1.0
1783674399,replicas_status,deployment=workload-edge,1.0
1783674409,replicas_status,deployment=workload-edge,1.0
1783674419,replicas_status,deployment=workload-edge,1.0
1783674429,replicas_status,deployment=workload-edge,1.0
1783674439,replicas_status,deployment=workload-edge,1.0
1783674449,replicas_status,deployment=workload-edge,1.0
1783674459,replicas_status,deployment=workload-edge,1.0
1783674469,replicas_status,deployment=workload-edge,1.0
1783674479,replicas_status,deployment=workload-edge,1.0
1783674489,replicas_status,deployment=workload-edge,1.0
1783674499,replicas_status,deployment=workload-edge,1.0
1783674509,replicas_status,deployment=workload-edge,1.0
1783674519,replicas_status,deployment=workload-edge,1.0
1783674529,replicas_status,deployment=workload-edge,1.0
1783674539,replicas_status,deployment=workload-edge,1.0
1783674549,replicas_status,deployment=workload-edge,1.0
1783674559,replicas_status,deployment=workload-edge,1.0
1783674569,replicas_status,deployment=workload-edge,1.0
1783674579,replicas_status,deployment=workload-edge,1.0
1783674589,replicas_status,deployment=workload-edge,1.0
1783674599,replicas_status,deployment=workload-edge,1.0
1783674609,replicas_status,deployment=workload-edge,1.0
1783674619,replicas_status,deployment=workload-edge,1.0
1783674629,replicas_status,deployment=workload-edge,1.0
1783674639,replicas_status,deployment=workload-edge,1.0
1783674649,replicas_status,deployment=workload-edge,1.0
1783674659,replicas_status,deployment=workload-edge,1.0
1783674669,replicas_status,deployment=workload-edge,1.0
1783674679,replicas_status,deployment=workload-edge,1.0
1783674689,replicas_status,deployment=workload-edge,1.0
1783674699,replicas_status,deployment=workload-edge,1.0
1783674709,replicas_status,deployment=workload-edge,1.0
1783674719,replicas_status,deployment=workload-edge,1.0
1783674729,replicas_status,deployment=workload-edge,1.0
1783674739,replicas_status,deployment=workload-edge,1.0
1783674749,replicas_status,deployment=workload-edge,1.0
1783674759,replicas_status,deployment=workload-edge,1.0
1783674769,replicas_status,deployment=workload-edge,1.0
1783674779,replicas_status,deployment=workload-edge,1.0
1783674789,replicas_status,deployment=workload-edge,1.0
1783674799,replicas_status,deployment=workload-edge,1.0
1783674809,replicas_status,deployment=workload-edge,1.0
1783674819,replicas_status,deployment=workload-edge,1.0
1783674829,replicas_status,deployment=workload-edge,1.0
1783674839,replicas_status,deployment=workload-edge,1.0
1783674849,replicas_status,deployment=workload-edge,1.0
1783674859,replicas_status,deployment=workload-edge,1.0
1783674869,replicas_status,deployment=workload-edge,1.0
1783674879,replicas_status,deployment=workload-edge,1.0
1783674889,replicas_status,deployment=workload-edge,1.0
1783674249,replicas_spec,deployment=workload-cloud,1.0
1783674259,replicas_spec,deployment=workload-cloud,1.0
1783674269,replicas_spec,deployment=workload-cloud,1.0
1783674279,replicas_spec,deployment=workload-cloud,1.0
1783674289,replicas_spec,deployment=workload-cloud,1.0
1783674299,replicas_spec,deployment=workload-cloud,1.0
1783674309,replicas_spec,deployment=workload-cloud,1.0
1783674319,replicas_spec,deployment=workload-cloud,1.0
1783674329,replicas_spec,deployment=workload-cloud,2.0
1783674339,replicas_spec,deployment=workload-cloud,2.0
1783674349,replicas_spec,deployment=workload-cloud,2.0
1783674359,replicas_spec,deployment=workload-cloud,3.0
1783674369,replicas_spec,deployment=workload-cloud,3.0
1783674379,replicas_spec,deployment=workload-cloud,3.0
1783674389,replicas_spec,deployment=workload-cloud,4.0
1783674399,replicas_spec,deployment=workload-cloud,4.0
