ts,metric,labels,value
1783735602,replicas_status,deployment=workload-cloud,1.0
1783735612,replicas_status,deployment=workload-cloud,1.0
1783735622,replicas_status,deployment=workload-cloud,1.0
1783735632,replicas_status,deployment=workload-cloud,1.0
1783735642,replicas_status,deployment=workload-cloud,1.0
1783735652,replicas_status,deployment=workload-cloud,1.0
1783735662,replicas_status,deployment=workload-cloud,1.0
1783735672,replicas_status,deployment=workload-cloud,1.0
1783735682,replicas_status,deployment=workload-cloud,1.0
1783735692,replicas_status,deployment=workload-cloud,2.0
1783735702,replicas_status,deployment=workload-cloud,2.0
1783735712,replicas_status,deployment=workload-cloud,2.0
1783735722,replicas_status,deployment=workload-cloud,2.0
1783735732,replicas_status,deployment=workload-cloud,2.0
1783735742,replicas_status,deployment=workload-cloud,3.0
1783735752,replicas_status,deployment=workload-cloud,3.0
1783735762,replicas_status,deployment=workload-cloud,3.0
1783735772,replicas_status,deployment=workload-cloud,3.0
1783735782,replicas_status,deployment=workload-cloud,3.0
1783735792,replicas_status,deployment=workload-cloud,3.0
1783735802,replicas_status,deployment=workload-cloud,5.0
1783735812,replicas_status,deployment=workload-cloud,5.0
1783735822,replicas_status,deployment=workload-cloud,5.0
1783735832,replicas_status,deployment=workload-cloud,5.0
1783735842,replicas_status,deployment=workload-cloud,6.0
1783735852,replicas_status,deployment=workload-cloud,6.0
1783735862,replicas_status,deployment=workload-cloud,6.0
1783735872,replicas_status,deployment=workload-cloud,6.0
1783735882,replicas_status,deployment=workload-cloud,6.0
1783735892,replicas_status,deployment=workload-cloud,6.0
1783735902,replicas_status,deployment=workload-cloud,6.0
1783735912,replicas_status,deployment=workload-cloud,6.0
1783735922,replicas_status,deployment=workload-cloud,6.0
1783735932,replicas_status,deployment=workload-cloud,6.0
1783735942,replicas_status,deployment=workload-cloud,6.0
1783735952,replicas_status,deployment=workload-cloud,6.0
1783735962,replicas_status,deployment=workload-cloud,6.0
1783735972,replicas_status,deployment=workload-cloud,6.0
1783735982,replicas_status,deployment=workload-cloud,6.0
1783735992,replicas_status,deployment=workload-cloud,6.0
1783736002,replicas_status,deployment=workload-cloud,6.0
1783736012,replicas_status,deployment=workload-cloud,6.0
1783736022,replicas_status,deployment=workload-cloud,6.0
1783736032,replicas_status,deployment=workload-cloud,6.0
1783736042,replicas_status,deployment=workload-cloud,6.0
1783736052,replicas_status,deployment=workload-cloud,6.0
1783736062,replicas_status,deployment=workload-cloud,6.0
1783736072,replicas_status,deployment=workload-cloud,6.0
1783736082,replicas_status,deployment=workload-cloud,6.0
1783736092,replicas_status,deployment=workload-cloud,6.0
1783736102,replicas_status,deployment=workload-cloud,6.0
1783736112,replicas_status,deployment=workload-cloud,6.0
1783736122,replicas_status,deployment=workload-cloud,6.0
1783736132,replicas_status,deployment=workload-cloud,6.0
1783736142,replicas_status,deployment=workload-cloud,6.0
1783736152,replicas_status,deployment=workload-cloud,6.0
1783736162,replicas_status,deployment=workload-cloud,6.0
1783736172,replicas_status,deployment=workload-cloud,6.0
1783736182,replicas_status,deployment=workload-cloud,6.0
1783736192,replicas_status,deployment=workload-cloud,6.0
1783736202,replicas_status,deployment=workload-cloud,6.0
1783736212,replicas_status,deployment=workload-cloud,6.0
1783736222,replicas_status,deployment=workload-cloud,6.0
1783736232,replicas_status,deployment=workload-cloud,5.0
1783736242,replicas_status,deployment=workload-cloud,5.0
1783736252,replicas_status,deployment=workload-cloud,5.0
1783735602,replicas_status,deployment=workload-edge,1.0
1783735612,replicas_status,deployment=workload-edge,1.0
1783735622,replicas_status,deployment=workload-edge,1.0
1783735632,replicas_status,deployment=workload-edge,1.0
1783735642,replicas_status,deployment=workload-edge,1.0
1783735652,replicas_status,deployment=workload-edge,1.0
1783735662,replicas_status,deployment=workload-edge,1.0
1783735672,replicas_status,deployment=workload-edge,1.0
1783735682,replicas_status,deployment=workload-edge,1.0
1783735692,replicas_status,deployment=workload-edge,1.0
