ts,metric,labels,value
1783698435,replicas_status,deployment=workload-cloud,1.0
1783698445,replicas_status,deployment=workload-cloud,1.0
1783698455,replicas_status,deployment=workload-cloud,1.0
1783698465,replicas_status,deployment=workload-cloud,1.0
1783698475,replicas_status,deployment=workload-cloud,1.0
1783698485,replicas_status,deployment=workload-cloud,1.0
1783698495,replicas_status,deployment=workload-cloud,1.0
1783698505,replicas_status,deployment=workload-cloud,1.0
1783698515,replicas_status,deployment=workload-cloud,1.0
1783698525,replicas_status,deployment=workload-cloud,2.0
1783698535,replicas_status,deployment=workload-cloud,2.0
1783698545,replicas_status,deployment=workload-cloud,2.0
1783698555,replicas_status,deployment=workload-cloud,2.0
1783698565,replicas_status,deployment=workload-cloud,3.0
1783698575,replicas_status,deployment=workload-cloud,3.0
1783698585,replicas_status,deployment=workload-cloud,3.0
1783698595,replicas_status,deployment=workload-cloud,3.0
1783698605,replicas_status,deployment=workload-cloud,3.0
1783698615,replicas_status,deployment=workload-cloud,3.0
1783698625,replicas_status,deployment=workload-cloud,4.0
1783698635,replicas_status,deployment=workload-cloud,4.0
1783698645,replicas_status,deployment=workload-cloud,4.0
1783698655,replicas_status,deployment=workload-cloud,6.0
1783698665,replicas_status,deployment=workload-cloud,6.0
1783698675,replicas_status,deployment=workload-cloud,6.0
1783698685,replicas_status,deployment=workload-cloud,6.0
1783698695,replicas_status,deployment=workload-cloud,6.0
1783698705,replicas_status,deployment=workload-cloud,6.0
1783698715,replicas_status,deployment=workload-cloud,6.0
1783698725,replicas_status,deployment=workload-cloud,6.0
1783698735,replicas_status,deployment=workload-cloud,6.0
1783698745,replicas_status,deployment=workload-cloud,6.0
1783698755,replicas_status,deployment=workload-cloud,6.0
1783698765,replicas_status,deployment=workload-cloud,6.0
1783698775,replicas_status,deployment=workload-cloud,6.0
1783698785,replicas_status,deployment=workload-cloud,6.0
1783698795,replicas_status,deployment=workload-cloud,6.0
1783698805,replicas_status,deployment=workload-cloud,6.0
1783698815,replicas_status,deployment=workload-cloud,6.0
1783698825,replicas_status,deployment=workload-cloud,6.0
1783698835,replicas_status,deployment=workload-cloud,6.0
1783698845,replicas_status,deployment=workload-cloud,6.0
1783698855,replicas_status,deployment=workload-cloud,6.0
1783698865,replicas_status,deployment=workload-cloud,6.0
1783698875,replicas_status,deployment=workload-cloud,6.0
1783698885,replicas_status,deployment=workload-cloud,6.0
1783698895,replicas_status,deployment=workload-cloud,6.0
1783698905,replicas_status,deployment=workload-cloud,6.0
1783698915,replicas_status,deployment=workload-cloud,6.0
1783698925,replicas_status,deployment=workload-cloud,6.0
1783698935,replicas_status,deployment=workload-cloud,6.0
1783698945,replicas_status,deployment=workload-cloud,6.0
1783698955,replicas_status,deployment=workload-cloud,6.0
1783698965,replicas_status,deployment=workload-cloud,6.0
1783698975,replicas_status,deployment=workload-cloud,6.0
1783698985,replicas_status,deployment=workload-cloud,6.0
1783698995,replicas_status,deployment=workload-cloud,6.0
1783699005,replicas_status,deployment=workload-cloud,6.0
1783699015,replicas_status,deployment=workload-cloud,6.0
1783699025,replicas_status,deployment=workload-cloud,6.0
1783699035,replicas_status,deployment=workload-cloud,6.0
1783699045,replicas_status,deployment=workload-cloud,6.0
1783699055,replicas_status,deployment=workload-cloud,6.0
1783699065,replicas_status,deployment=workload-cloud,6.0
1783698435,replicas_status,deployment=workload-edge,1.0
1783698445,replicas_status,deployment=workload-edge,1.0
1783698455,replicas_status,deployment=workload-edge,1.0
1783698465,replicas_status,deployment=workload-edge,1.0
1783698475,replicas_status,deployment=workload-edge,1.0
1783698485,replicas_status,deployment=workload-edge,1.0
1783698495,replicas_status,deployment=workload-edge,1.0
1783698505,replicas_status,deployment=workload-edge,1.0
1783698515,replicas_status,deployment=workload-edge,1.0
1783698525,replicas_status,deployment=workload-edge,1.0
1783698535,replicas_status,deployment=workload-edge,1.0
1783698545,replicas_status,deployment=workload-edge,1.0
1783698555,replicas_status,deployment=workload-edge,1.0
1783698565,replicas_status,deployment=workload-edge,1.0
1783698575,replicas_status,deployment=workload-edge,1.0
1783698585,replicas_status,deployment=workload-edge,1.0
1783698595,replicas_status,deployment=workload-edge,1.0
1783698605,replicas_status,deployment=workload-edge,1.0
1783698615,replicas_status,deployment=workload-edge,1.0
1783698625,replicas_status,deployment=workload-edge,1.0
1783698635,replicas_status,deployment=workload-edge,1.0
1783698645,replicas_status,deployment=workload-edge,1.0
1783698655,replicas_status,deployment=workload-edge,1.0
1783698665,replicas_status,deployment=workload-edge,1.0
1783698675,replicas_status,deployment=workload-edge,1.0
1783698685,replicas_status,deployment=workload-edge,1.0
1783698695,replicas_status,deployment=workload-edge,1.0
1783698705,replicas_status,deployment=workload-edge,1.0
1783698715,replicas_status,deployment=workload-edge,1.0
1783698725,replicas_status,deployment=workload-edge,1.0
1783698735,replicas_status,deployment=workload-edge,1.0
1783698745,replicas_status,deployment=workload-edge,1.0
1783698755,replicas_status,deployment=workload-edge,1.0
1783698765,replicas_status,deployment=workload-edge,1.0
