ts,metric,labels,value
1783724416,replicas_status,deployment=workload-cloud,1.0
1783724426,replicas_status,deployment=workload-cloud,1.0
1783724436,replicas_status,deployment=workload-cloud,1.0
1783724446,replicas_status,deployment=workload-cloud,1.0
1783724456,replicas_status,deployment=workload-cloud,1.0
1783724466,replicas_status,deployment=workload-cloud,1.0
1783724476,replicas_status,deployment=workload-cloud,1.0
1783724486,replicas_status,deployment=workload-cloud,1.0
1783724496,replicas_status,deployment=workload-cloud,1.0
1783724506,replicas_status,deployment=workload-cloud,2.0
1783724516,replicas_status,deployment=workload-cloud,2.0
1783724526,replicas_status,deployment=workload-cloud,2.0
1783724536,replicas_status,deployment=workload-cloud,2.0
1783724546,replicas_status,deployment=workload-cloud,2.0
1783724556,replicas_status,deployment=workload-cloud,2.0
1783724566,replicas_status,deployment=workload-cloud,3.0
1783724576,replicas_status,deployment=workload-cloud,3.0
1783724586,replicas_status,deployment=workload-cloud,3.0
1783724596,replicas_status,deployment=workload-cloud,3.0
1783724606,replicas_status,deployment=workload-cloud,3.0
1783724616,replicas_status,deployment=workload-cloud,4.0
1783724626,replicas_status,deployment=workload-cloud,4.0
1783724636,replicas_status,deployment=workload-cloud,4.0
1783724646,replicas_status,deployment=workload-cloud,6.0
1783724656,replicas_status,deployment=workload-cloud,6.0
1783724666,replicas_status,deployment=workload-cloud,6.0
1783724676,replicas_status,deployment=workload-cloud,6.0
1783724686,replicas_status,deployment=workload-cloud,6.0
1783724696,replicas_status,deployment=workload-cloud,6.0
1783724706,replicas_status,deployment=workload-cloud,6.0
1783724716,replicas_status,deployment=workload-cloud,6.0
1783724726,replicas_status,deployment=workload-cloud,6.0
1783724736,replicas_status,deployment=workload-cloud,6.0
1783724746,replicas_status,deployment=workload-cloud,6.0
1783724756,replicas_status,deployment=workload-cloud,6.0
1783724766,replicas_status,deployment=workload-cloud,6.0
1783724776,replicas_status,deployment=workload-cloud,6.0
1783724786,replicas_status,deployment=workload-cloud,6.0
1783724796,replicas_status,deployment=workload-cloud,6.0
1783724806,replicas_status,deployment=workload-cloud,6.0
1783724816,replicas_status,deployment=workload-cloud,6.0
1783724826,replicas_status,deployment=workload-cloud,6.0
1783724836,replicas_status,deployment=workload-cloud,6.0
1783724846,replicas_status,deployment=workload-cloud,6.0
1783724856,replicas_status,deployment=workload-cloud,6.0
1783724866,replicas_status,deployment=workload-cloud,6.0
1783724876,replicas_status,deployment=workload-cloud,6.0
1783724886,replicas_status,deployment=workload-cloud,6.0
1783724896,replicas_status,deployment=workload-cloud,6.0
1783724906,replicas_status,deployment=workload-cloud,6.0
1783724916,replicas_status,deployment=workload-cloud,6.0
1783724926,replicas_status,deployment=workload-cloud,6.0
1783724936,replicas_status,deployment=workload-cloud,6.0
1783724946,replicas_status,deployment=workload-cloud,6.0
1783724956,replicas_status,deployment=workload-cloud,6.0
1783724966,replicas_status,deployment=workload-cloud,6.0
1783724976,replicas_status,deployment=workload-cloud,6.0
1783724986,replicas_status,deployment=workload-cloud,6.0
1783724996,replicas_status,deployment=workload-cloud,6.0
1783725006,replicas_status,deployment=workload-cloud,6.0
1783725016,replicas_status,deployment=workload-cloud,6.0
1783725026,replicas_status,deployment=workload-cloud,6.0
1783725036,replicas_status,deployment=workload-cloud,6.0
1783725046,replicas_status,deployment=workload-cloud,6.0
1783725056,replicas_status,deployment=workload-cloud,5.0
1783724416,replicas_status,deployment=workload-edge,1.0
1783724426,replicas_status,deployment=workload-edge,1.0
1783724436,replicas_status,deployment=workload-edge,1.0
1783724446,replicas_status,deployment=workload-edge,1.0
1783724456,replicas_status,deployment=workload-edge,1.0
1783724466,replicas_status,deployment=workload-edge,1.0
1783724476,replicas_status,deployment=workload-edge,1.0
1783724486,replicas_status,deployment=workload-edge,1.0
1783724496,replicas_status,deployment=workload-edge,1.0
1783724506,replicas_status,deployment=workload-edge,1.0
1783724516,replicas_status,deployment=workload-edge,1.0
1783724526,replicas_status,deployment=workload-edge,1.0
1783724536,replicas_status,deployment=workload-edge,1.0
1783724546,replicas_status,deployment=workload-edge,1.0
1783724556,replicas_status,deployment=workload-edge,1.0
1783724566,replicas_status,deployment=workload-edge,1.0
1783724576,replicas_status,deployment=workload-edge,1.0
1783724586,replicas_status,deployment=workload-edge,1.0
1783724596,replicas_status,deployment=workload-edge,1.0
1783724606,replicas_status,deployment=workload-edge,1.0
1783724616,replicas_status,deployment=workload-edge,1.0
1783724626,replicas_status,deployment=workload-edge,1.0
1783724636,replicas_status,deployment=workload-edge,1.0
1783724646,replicas_status,deployment=workload-edge,1.0
