ts,metric,labels,value
1783706526,replicas_status,deployment=workload-cloud,1.0
1783706536,replicas_status,deployment=workload-cloud,1.0
1783706546,replicas_status,deployment=workload-cloud,1.0
1783706556,replicas_status,deployment=workload-cloud,1.0
1783706566,replicas_status,deployment=workload-cloud,1.0
1783706576,replicas_status,deployment=workload-cloud,1.0
1783706586,replicas_status,deployment=workload-cloud,1.0
1783706596,replicas_status,deployment=workload-cloud,1.0
1783706606,replicas_status,deployment=workload-cloud,1.0
1783706616,replicas_status,deployment=workload-cloud,1.0
1783706626,replicas_status,deployment=workload-cloud,2.0
1783706636,replicas_status,deployment=workload-cloud,2.0
1783706646,replicas_status,deployment=workload-cloud,2.0
1783706656,replicas_status,deployment=workload-cloud,2.0
1783706666,replicas_status,deployment=workload-cloud,3.0
1783706676,replicas_status,deployment=workload-cloud,3.0
1783706686,replicas_status,deployment=workload-cloud,3.0
1783706696,replicas_status,deployment=workload-cloud,3.0
1783706706,replicas_status,deployment=workload-cloud,3.0
1783706716,replicas_status,deployment=workload-cloud,3.0
1783706726,replicas_status,deployment=workload-cloud,4.0
1783706736,replicas_status,deployment=workload-cloud,4.0
1783706746,replicas_status,deployment=workload-cloud,4.0
1783706756,replicas_status,deployment=workload-cloud,6.0
1783706766,replicas_status,deployment=workload-cloud,6.0
1783706776,replicas_status,deployment=workload-cloud,6.0
1783706786,replicas_status,deployment=workload-cloud,6.0
1783706796,replicas_status,deployment=workload-cloud,6.0
1783706806,replicas_status,deployment=workload-cloud,6.0
1783706816,replicas_status,deployment=workload-cloud,6.0
1783706826,replicas_status,deployment=workload-cloud,6.0
1783706836,replicas_status,deployment=workload-cloud,6.0
1783706846,replicas_status,deployment=workload-cloud,6.0
1783706856,replicas_status,deployment=workload-cloud,6.0
1783706866,replicas_status,deployment=workload-cloud,6.0
1783706876,replicas_status,deployment=workload-cloud,6.0
1783706886,replicas_status,deployment=workload-cloud,6.0
1783706896,replicas_status,deployment=workload-cloud,6.0
1783706906,replicas_status,deployment=workload-cloud,6.0
1783706916,replicas_status,deployment=workload-cloud,6.0
1783706926,replicas_status,deployment=workload-cloud,6.0
1783706936,replicas_status,deployment=workload-cloud,6.0
1783706946,replicas_status,deployment=workload-cloud,6.0
1783706956,replicas_status,deployment=workload-cloud,6.0
1783706966,replicas_status,deployment=workload-cloud,6.0
1783706976,replicas_status,deployment=workload-cloud,6.0
1783706986,replicas_status,deployment=workload-cloud,6.0
1783706996,replicas_status,deployment=workload-cloud,6.0
1783707006,replicas_status,deployment=workload-cloud,6.0
1783707016,replicas_status,deployment=workload-cloud,6.0
1783707026,replicas_status,deployment=workload-cloud,6.0
1783707036,replicas_status,deployment=workload-cloud,6.0
1783707046,replicas_status,deployment=workload-cloud,6.0
1783707056,replicas_status,deployment=workload-cloud,6.0
1783707066,replicas_status,deployment=workload-cloud,6.0
1783707076,replicas_status,deployment=workload-cloud,6.0
1783707086,replicas_status,deployment=workload-cloud,6.0
1783707096,replicas_status,deployment=workload-cloud,6.0
1783707106,replicas_status,deployment=workload-cloud,6.0
1783707116,replicas_status,deployment=workload-cloud,6.0
1783707126,replicas_status,deployment=workload-cloud,6.0
1783707136,replicas_status,deployment=workload-cloud,6.0
1783707146,replicas_status,deployment=workload-cloud,6.0
1783707156,replicas_status,deployment=workload-cloud,6.0
1783707166,replicas_status,deployment=workload-cloud,6.0
1783707176,replicas_status,deployment=workload-cloud,6.0
1783706526,replicas_status,deployment=workload-edge,1.0
1783706536,replicas_status,deployment=workload-edge,1.0
1783706546,replicas_status,deployment=workload-edge,1.0
1783706556,replicas_status,deployment=workload-edge,1.0
1783706566,replicas_status,deployment=workload-edge,1.0
1783706576,replicas_status,deployment=workload-edge,1.0
1783706586,replicas_status,deployment=workload-edge,1.0
1783706596,replicas_status,deployment=workload-edge,1.0
1783706606,replicas_status,deployment=workload-edge,1.0
1783706616,replicas_status,deployment=workload-edge,1.0
1783706626,replicas_status,deployment=workload-edge,1.0
1783706636,replicas_status,deployment=workload-edge,1.0
1783706646,replicas_status,deployment=workload-edge,1.0
1783706656,replicas_status,deployment=workload-edge,1.0
1783706666,replicas_status,deployment=workload-edge,1.0
1783706676,replicas_status,deployment=workload-edge,1.0
1783706686,replicas_status,deployment=workload-edge,1.0
1783706696,replicas_status,deployment=workload-edge,1.0
1783706706,replicas_status,deployment=workload-edge,1.0
1783706716,replicas_status,deployment=workload-edge,1.0
1783706726,replicas_status,deployment=workload-edge,1.0
1783706736,replicas_status,deployment=workload-edge,1.0
1783706746,replicas_status,deployment=workload-edge,1.0
1783706756,replicas_status,deployment=workload-edge,1.0
