ts,metric,labels,value
1783728686,replicas_status,deployment=workload-cloud,1.0
1783728696,replicas_status,deployment=workload-cloud,1.0
1783728706,replicas_status,deployment=workload-cloud,1.0
1783728716,replicas_status,deployment=workload-cloud,1.0
1783728726,replicas_status,deployment=workload-cloud,1.0
1783728736,replicas_status,deployment=workload-cloud,1.0
1783728746,replicas_status,deployment=workload-cloud,1.0
1783728756,replicas_status,deployment=workload-cloud,1.0
1783728766,replicas_status,deployment=workload-cloud,1.0
1783728776,replicas_status,deployment=workload-cloud,2.0
1783728786,replicas_status,deployment=workload-cloud,2.0
1783728796,replicas_status,deployment=workload-cloud,2.0
1783728806,replicas_status,deployment=workload-cloud,2.0
1783728816,replicas_status,deployment=workload-cloud,2.0
1783728826,replicas_status,deployment=workload-cloud,2.0
1783728836,replicas_status,deployment=workload-cloud,3.0
1783728846,replicas_status,deployment=workload-cloud,3.0
1783728856,replicas_status,deployment=workload-cloud,3.0
1783728866,replicas_status,deployment=workload-cloud,3.0
1783728876,replicas_status,deployment=workload-cloud,3.0
1783728886,replicas_status,deployment=workload-cloud,4.0
1783728896,replicas_status,deployment=workload-cloud,4.0
1783728906,replicas_status,deployment=workload-cloud,4.0
1783728916,replicas_status,deployment=workload-cloud,6.0
1783728926,replicas_status,deployment=workload-cloud,6.0
1783728936,replicas_status,deployment=workload-cloud,6.0
1783728946,replicas_status,deployment=workload-cloud,6.0
1783728956,replicas_status,deployment=workload-cloud,6.0
1783728966,replicas_status,deployment=workload-cloud,6.0
1783728976,replicas_status,deployment=workload-cloud,6.0
1783728986,replicas_status,deployment=workload-cloud,6.0
1783728996,replicas_status,deployment=workload-cloud,6.0
1783729006,replicas_status,deployment=workload-cloud,6.0
1783729016,replicas_status,deployment=workload-cloud,6.0
1783729026,replicas_status,deployment=workload-cloud,6.0
1783729036,replicas_status,deployment=workload-cloud,6.0
1783729046,replicas_status,deployment=workload-cloud,6.0
1783729056,replicas_status,deployment=workload-cloud,6.0
1783729066,replicas_status,deployment=workload-cloud,6.0
1783729076,replicas_status,deployment=workload-cloud,6.0
1783729086,replicas_status,deployment=workload-cloud,6.0
1783729096,replicas_status,deployment=workload-cloud,6.0
1783729106,replicas_status,deployment=workload-cloud,6.0
1783729116,replicas_status,deployment=workload-cloud,6.0
1783729126,replicas_status,deployment=workload-cloud,6.0
1783729136,replicas_status,deployment=workload-cloud,6.0
1783729146,replicas_status,deployment=workload-cloud,6.0
1783729156,replicas_status,deployment=workload-cloud,6.0
1783729166,replicas_status,deployment=workload-cloud,6.0
1783729176,replicas_status,deployment=workload-cloud,6.0
1783729186,replicas_status,deployment=workload-cloud,6.0
1783729196,replicas_status,deployment=workload-cloud,6.0
1783729206,replicas_status,deployment=workload-cloud,6.0
1783729216,replicas_status,deployment=workload-cloud,6.0
1783729226,replicas_status,deployment=workload-cloud,6.0
1783729236,replicas_status,deployment=workload-cloud,6.0
1783729246,replicas_status,deployment=workload-cloud,6.0
1783729256,replicas_status,deployment=workload-cloud,6.0
1783729266,replicas_status,deployment=workload-cloud,6.0
1783729276,replicas_status,deployment=workload-cloud,6.0
1783729286,replicas_status,deployment=workload-cloud,6.0
1783729296,replicas_status,deployment=workload-cloud,6.0
1783729306,replicas_status,deployment=workload-cloud,6.0
1783729316,replicas_status,deployment=workload-cloud,6.0
1783729326,replicas_status,deployment=workload-cloud,5.0
1783728686,replicas_status,deployment=workload-edge,1.0
1783728696,replicas_status,deployment=workload-edge,1.0
1783728706,replicas_status,deployment=workload-edge,1.0
1783728716,replicas_status,deployment=workload-edge,1.0
1783728726,replicas_status,deployment=workload-edge,1.0
1783728736,replicas_status,deployment=workload-edge,1.0
1783728746,replicas_status,deployment=workload-edge,1.0
1783728756,replicas_status,deployment=workload-edge,1.0
1783728766,replicas_status,deployment=workload-edge,1.0
1783728776,replicas_status,deployment=workload-edge,1.0
1783728786,replicas_status,deployment=workload-edge,1.0
1783728796,replicas_status,deployment=workload-edge,1.0
1783728806,replicas_status,deployment=workload-edge,1.0
1783728816,replicas_status,deployment=workload-edge,1.0
1783728826,replicas_status,deployment=workload-edge,1.0
1783728836,replicas_status,deployment=workload-edge,1.0
1783728846,replicas_status,deployment=workload-edge,1.0
1783728856,replicas_status,deployment=workload-edge,1.0
1783728866,replicas_status,deployment=workload-edge,1.0
1783728876,replicas_status,deployment=workload-edge,1.0
1783728886,replicas_status,deployment=workload-edge,1.0
1783728896,replicas_status,deployment=workload-edge,1.0
1783728906,replicas_status,deployment=workload-edge,1.0
1783728916,replicas_status,deployment=workload-edge,1.0
1783728926,replicas_status,deployment=workload-edge,1.0
1783728936,replicas_status,deployment=workload-edge,1.0
1783728946,replicas_status,deployment=workload-edge,1.0
1783728956,replicas_status,deployment=workload-edge,1.0
