ts,metric,labels,value
1783670823,replicas_status,deployment=workload-cloud,1.0
1783670833,replicas_status,deployment=workload-cloud,1.0
1783670843,replicas_status,deployment=workload-cloud,1.0
1783670853,replicas_status,deployment=workload-cloud,1.0
1783670863,replicas_status,deployment=workload-cloud,1.0
1783670873,replicas_status,deployment=workload-cloud,1.0
1783670883,replicas_status,deployment=workload-cloud,1.0
1783670893,replicas_status,deployment=workload-cloud,1.0
1783670903,replicas_status,deployment=workload-cloud,1.0
1783670913,replicas_status,deployment=workload-cloud,1.0
1783670923,replicas_status,deployment=workload-cloud,1.0
1783670933,replicas_status,deployment=workload-cloud,1.0
1783670943,replicas_status,deployment=workload-cloud,1.0
1783670953,replicas_status,deployment=workload-cloud,2.0
1783670963,replicas_status,deployment=workload-cloud,2.0
1783670973,replicas_status,deployment=workload-cloud,2.0
1783670983,replicas_status,deployment=workload-cloud,2.0
1783670993,replicas_status,deployment=workload-cloud,2.0
1783671003,replicas_status,deployment=workload-cloud,2.0
1783671013,replicas_status,deployment=workload-cloud,2.0
1783671023,replicas_status,deployment=workload-cloud,2.0
1783671033,replicas_status,deployment=workload-cloud,3.0
1783671043,replicas_status,deployment=workload-cloud,3.0
1783671053,replicas_status,deployment=workload-cloud,3.0
1783671063,replicas_status,deployment=workload-cloud,4.0
1783671073,replicas_status,deployment=workload-cloud,4.0
1783671083,replicas_status,deployment=workload-cloud,4.0
1783671093,replicas_status,deployment=workload-cloud,5.0
1783671103,replicas_status,deployment=workload-cloud,5.0
1783671113,replicas_status,deployment=workload-cloud,5.0
1783671123,replicas_status,deployment=workload-cloud,6.0
1783671133,replicas_status,deployment=workload-cloud,6.0
1783671143,replicas_status,deployment=workload-cloud,6.0
1783671153,replicas_status,deployment=workload-cloud,6.0
1783671163,replicas_status,deployment=workload-cloud,6.0
1783671173,replicas_status,deployment=workload-cloud,6.0
1783671183,replicas_status,deployment=workload-cloud,6.0
1783671193,replicas_status,deployment=workload-cloud,6.0
1783671203,replicas_status,deployment=workload-cloud,6.0
1783671213,replicas_status,deployment=workload-cloud,6.0
1783671223,replicas_status,deployment=workload-cloud,6.0
1783671233,replicas_status,deployment=workload-cloud,6.0
1783671243,replicas_status,deployment=workload-cloud,6.0
1783671253,replicas_status,deployment=workload-cloud,6.0
1783671263,replicas_status,deployment=workload-cloud,6.0
1783671273,replicas_status,deployment=workload-cloud,6.0
1783671283,replicas_status,deployment=workload-cloud,6.0
1783671293,replicas_status,deployment=workload-cloud,6.0
1783671303,replicas_status,deployment=workload-cloud,6.0
1783671313,replicas_status,deployment=workload-cloud,6.0
1783671323,replicas_status,deployment=workload-cloud,6.0
1783671333,replicas_status,deployment=workload-cloud,6.0
1783671343,replicas_status,deployment=workload-cloud,6.0
1783671353,replicas_status,deployment=workload-cloud,6.0
1783671363,replicas_status,deployment=workload-cloud,6.0
1783671373,replicas_status,deployment=workload-cloud,6.0
1783671383,replicas_status,deployment=workload-cloud,6.0
1783671393,replicas_status,deployment=workload-cloud,5.0
1783671403,replicas_status,deployment=workload-cloud,5.0
1783671413,replicas_status,deployment=workload-cloud,5.0
1783671423,replicas_status,deployment=workload-cloud,5.0
1783671433,replicas_status,deployment=workload-cloud,5.0
1783671443,replicas_status,deployment=workload-cloud,5.0
1783671453,replicas_status,deployment=workload-cloud,4.0
1783670823,replicas_status,deployment=workload-edge,1.0
1783670833,replicas_status,deployment=workload-edge,1.0
