ts,metric,labels,value
1783675602,replicas_status,deployment=workload-cloud,1.0
1783675612,replicas_status,deployment=workload-cloud,1.0
1783675622,replicas_status,deployment=workload-cloud,1.0
1783675632,replicas_status,deployment=workload-cloud,1.0
1783675642,replicas_status,deployment=workload-cloud,1.0
1783675652,replicas_status,deployment=workload-cloud,1.0
1783675662,replicas_status,deployment=workload-cloud,1.0
1783675672,replicas_status,deployment=workload-cloud,1.0
1783675682,replicas_status,deployment=workload-cloud,1.0
1783675692,replicas_status,deployment=workload-cloud,1.0
1783675702,replicas_status,deployment=workload-cloud,1.0
1783675712,replicas_status,deployment=workload-cloud,1.0
1783675722,replicas_status,deployment=workload-cloud,1.0
1783675732,replicas_status,deployment=workload-cloud,2.0
1783675742,replicas_status,deployment=workload-cloud,2.0
1783675752,replicas_status,deployment=workload-cloud,2.0
1783675762,replicas_status,deployment=workload-cloud,2.0
1783675772,replicas_status,deployment=workload-cloud,2.0
1783675782,replicas_status,deployment=workload-cloud,2.0
1783675792,replicas_status,deployment=workload-cloud,2.0
1783675802,replicas_status,deployment=workload-cloud,2.0
1783675812,replicas_status,deployment=workload-cloud,3.0
1783675822,replicas_status,deployment=workload-cloud,3.0
1783675832,replicas_status,deployment=workload-cloud,3.0
1783675842,replicas_status,deployment=workload-cloud,4.0
1783675852,replicas_status,deployment=workload-cloud,4.0
1783675862,replicas_status,deployment=workload-cloud,4.0
1783675872,replicas_status,deployment=workload-cloud,5.0
1783675882,replicas_status,deployment=workload-cloud,5.0
1783675892,replicas_status,deployment=workload-cloud,5.0
1783675902,replicas_status,deployment=workload-cloud,6.0
1783675912,replicas_status,deployment=workload-cloud,6.0
1783675922,replicas_status,deployment=workload-cloud,6.0
1783675932,replicas_status,deployment=workload-cloud,6.0
1783675942,replicas_status,deployment=workload-cloud,6.0
1783675952,replicas_status,deployment=workload-cloud,6.0
1783675962,replicas_status,deployment=workload-cloud,6.0
1783675972,replicas_status,deployment=workload-cloud,6.0
1783675982,replicas_status,deployment=workload-cloud,6.0
