ts,metric,labels,value
1783672175,replicas_status,deployment=workload-cloud,1.0
1783672185,replicas_status,deployment=workload-cloud,1.0
1783672195,replicas_status,deployment=workload-cloud,1.0
1783672205,replicas_status,deployment=workload-cloud,1.0
1783672215,replicas_status,deployment=workload-cloud,1.0
1783672225,replicas_status,deployment=workload-cloud,1.0
1783672235,replicas_status,deployment=workload-cloud,1.0
1783672245,replicas_status,deployment=workload-cloud,1.0
1783672255,replicas_status,deployment=workload-cloud,1.0
1783672265,replicas_status,deployment=workload-cloud,1.0
1783672275,replicas_status,deployment=workload-cloud,2.0
1783672285,replicas_status,deployment=workload-cloud,2.0
1783672295,replicas_status,deployment=workload-cloud,2.0
1783672305,replicas_status,deployment=workload-cloud,2.0
1783672315,replicas_status,deployment=workload-cloud,2.0
1783672325,replicas_status,deployment=workload-cloud,2.0
1783672335,replicas_status,deployment=workload-cloud,3.0
1783672345,replicas_status,deployment=workload-cloud,3.0
1783672355,replicas_status,deployment=workload-cloud,3.0
1783672365,replicas_status,deployment=workload-cloud,3.0
1783672375,replicas_status,deployment=workload-cloud,3.0
1783672385,replicas_status,deployment=workload-cloud,4.0
1783672395,replicas_status,deployment=workload-cloud,4.0
1783672405,replicas_status,deployment=workload-cloud,4.0
1783672415,replicas_status,deployment=workload-cloud,4.0
1783672425,replicas_status,deployment=workload-cloud,6.0
1783672435,replicas_status,deployment=workload-cloud,6.0
1783672445,replicas_status,deployment=workload-cloud,6.0
1783672455,replicas_status,deployment=workload-cloud,6.0
1783672465,replicas_status,deployment=workload-cloud,6.0
1783672475,replicas_status,deployment=workload-cloud,6.0
1783672485,replicas_status,deployment=workload-cloud,6.0
1783672495,replicas_status,deployment=workload-cloud,6.0
1783672505,replicas_status,deployment=workload-cloud,6.0
1783672515,replicas_status,deployment=workload-cloud,6.0
1783672525,replicas_status,deployment=workload-cloud,6.0
1783672535,replicas_status,deployment=workload-cloud,6.0
1783672545,replicas_status,deployment=workload-cloud,6.0
1783672555,replicas_status,deployment=workload-cloud,6.0
1783672565,replicas_status,deployment=workload-cloud,6.0
1783672575,replicas_status,deployment=workload-cloud,6.0
1783672585,replicas_status,deployment=workload-cloud,6.0
1783672595,replicas_status,deployment=workload-cloud,6.0
1783672605,replicas_status,deployment=workload-cloud,6.0
1783672615,replicas_status,deployment=workload-cloud,6.0
1783672625,replicas_status,deployment=workload-cloud,6.0
1783672635,replicas_status,deployment=workload-cloud,6.0
1783672645,replicas_status,deployment=workload-cloud,6.0
1783672655,replicas_status,deployment=workload-cloud,6.0
1783672665,replicas_status,deployment=workload-cloud,6.0
1783672675,replicas_status,deployment=workload-cloud,6.0
1783672685,replicas_status,deployment=workload-cloud,6.0
1783672695,replicas_status,deployment=workload-cloud,6.0
1783672705,replicas_status,deployment=workload-cloud,6.0
1783672715,replicas_status,deployment=workload-cloud,6.0
1783672725,replicas_status,deployment=workload-cloud,6.0
1783672735,replicas_status,deployment=workload-cloud,6.0
1783672745,replicas_status,deployment=workload-cloud,6.0
1783672755,replicas_status,deployment=workload-cloud,6.0
1783672765,replicas_status,deployment=workload-cloud,6.0
1783672775,replicas_status,deployment=workload-cloud,6.0
1783672785,replicas_status,deployment=workload-cloud,6.0
1783672795,replicas_status,deployment=workload-cloud,6.0
1783672805,replicas_status,deployment=workload-cloud,6.0
1783672175,replicas_status,deployment=workload-edge,1.0
1783672185,replicas_status,deployment=workload-edge,1.0
1783672195,replicas_status,deployment=workload-edge,1.0
