ts,metric,labels,value
1783674928,replicas_status,deployment=workload-cloud,1.0
1783674938,replicas_status,deployment=workload-cloud,1.0
1783674948,replicas_status,deployment=workload-cloud,1.0
1783674958,replicas_status,deployment=workload-cloud,1.0
1783674968,replicas_status,deployment=workload-cloud,1.0
1783674978,replicas_status,deployment=workload-cloud,1.0
1783674988,replicas_status,deployment=workload-cloud,1.0
1783674998,replicas_status,deployment=workload-cloud,1.0
1783675008,replicas_status,deployment=workload-cloud,1.0
1783675018,replicas_status,deployment=workload-cloud,2.0
1783675028,replicas_status,deployment=workload-cloud,2.0
1783675038,replicas_status,deployment=workload-cloud,2.0
1783675048,replicas_status,deployment=workload-cloud,2.0
1783675058,replicas_status,deployment=workload-cloud,2.0
1783675068,replicas_status,deployment=workload-cloud,2.0
1783675078,replicas_status,deployment=workload-cloud,3.0
1783675088,replicas_status,deployment=workload-cloud,3.0
1783675098,replicas_status,deployment=workload-cloud,3.0
1783675108,replicas_status,deployment=workload-cloud,3.0
1783675118,replicas_status,deployment=workload-cloud,3.0
1783675128,replicas_status,deployment=workload-cloud,5.0
1783675138,replicas_status,deployment=workload-cloud,5.0
1783675148,replicas_status,deployment=workload-cloud,5.0
1783675158,replicas_status,deployment=workload-cloud,6.0
1783675168,replicas_status,deployment=workload-cloud,6.0
1783675178,replicas_status,deployment=workload-cloud,6.0
1783675188,replicas_status,deployment=workload-cloud,6.0
1783675198,replicas_status,deployment=workload-cloud,6.0
1783675208,replicas_status,deployment=workload-cloud,6.0
1783675218,replicas_status,deployment=workload-cloud,6.0
1783675228,replicas_status,deployment=workload-cloud,6.0
1783675238,replicas_status,deployment=workload-cloud,6.0
1783675248,replicas_status,deployment=workload-cloud,6.0
1783675258,replicas_status,deployment=workload-cloud,6.0
1783675268,replicas_status,deployment=workload-cloud,6.0
1783675278,replicas_status,deployment=workload-cloud,6.0
1783675288,replicas_status,deployment=workload-cloud,6.0
1783675298,replicas_status,deployment=workload-cloud,6.0
1783675308,replicas_status,deployment=workload-cloud,6.0
1783675318,replicas_status,deployment=workload-cloud,6.0
1783675328,replicas_status,deployment=workload-cloud,6.0
1783675338,replicas_status,deployment=workload-cloud,6.0
1783675348,replicas_status,deployment=workload-cloud,6.0
1783675358,replicas_status,deployment=workload-cloud,6.0
1783675368,replicas_status,deployment=workload-cloud,6.0
1783675378,replicas_status,deployment=workload-cloud,6.0
1783675388,replicas_status,deployment=workload-cloud,6.0
1783675398,replicas_status,deployment=workload-cloud,6.0
1783675408,replicas_status,deployment=workload-cloud,6.0
