ts,metric,labels,value
1783666670,replicas_status,deployment=workload-cloud,1.0
1783666680,replicas_status,deployment=workload-cloud,1.0
1783666690,replicas_status,deployment=workload-cloud,1.0
1783666700,replicas_status,deployment=workload-cloud,1.0
1783666710,replicas_status,deployment=workload-cloud,1.0
1783666720,replicas_status,deployment=workload-cloud,1.0
1783666730,replicas_status,deployment=workload-cloud,1.0
1783666740,replicas_status,deployment=workload-cloud,2.0
1783666750,replicas_status,deployment=workload-cloud,2.0
1783666760,replicas_status,deployment=workload-cloud,2.0
1783666770,replicas_status,deployment=workload-cloud,3.0
1783666780,replicas_status,deployment=workload-cloud,3.0
1783666790,replicas_status,deployment=workload-cloud,3.0
1783666800,replicas_status,deployment=workload-cloud,3.0
1783666810,replicas_status,deployment=workload-cloud,3.0
1783666820,replicas_status,deployment=workload-cloud,3.0
1783666830,replicas_status,deployment=workload-cloud,4.0
1783666840,replicas_status,deployment=workload-cloud,4.0
1783666850,replicas_status,deployment=workload-cloud,4.0
1783666860,replicas_status,deployment=workload-cloud,4.0
1783666870,replicas_status,deployment=workload-cloud,4.0
1783666880,replicas_status,deployment=workload-cloud,6.0
1783666890,replicas_status,deployment=workload-cloud,6.0
1783666900,replicas_status,deployment=workload-cloud,6.0
1783666910,replicas_status,deployment=workload-cloud,6.0
1783666920,replicas_status,deployment=workload-cloud,6.0
1783666930,replicas_status,deployment=workload-cloud,6.0
1783666940,replicas_status,deployment=workload-cloud,6.0
1783666950,replicas_status,deployment=workload-cloud,6.0
1783666960,replicas_status,deployment=workload-cloud,6.0
1783666970,replicas_status,deployment=workload-cloud,6.0
1783666980,replicas_status,deployment=workload-cloud,6.0
1783666990,replicas_status,deployment=workload-cloud,6.0
1783667000,replicas_status,deployment=workload-cloud,6.0
1783667010,replicas_status,deployment=workload-cloud,6.0
1783667020,replicas_status,deployment=workload-cloud,6.0
1783667030,replicas_status,deployment=workload-cloud,6.0
1783667040,replicas_status,deployment=workload-cloud,6.0
1783667050,replicas_status,deployment=workload-cloud,6.0
1783667060,replicas_status,deployment=workload-cloud,6.0
1783667070,replicas_status,deployment=workload-cloud,6.0
1783667080,replicas_status,deployment=workload-cloud,6.0
1783667090,replicas_status,deployment=workload-cloud,6.0
1783667100,replicas_status,deployment=workload-cloud,6.0
1783667110,replicas_status,deployment=workload-cloud,6.0
1783667120,replicas_status,deployment=workload-cloud,6.0
1783667130,replicas_status,deployment=workload-cloud,6.0
1783667140,replicas_status,deployment=workload-cloud,6.0
1783667150,replicas_status,deployment=workload-cloud,6.0
1783667160,replicas_status,deployment=workload-cloud,6.0
1783667170,replicas_status,deployment=workload-cloud,6.0
1783667180,replicas_status,deployment=workload-cloud,6.0
1783667190,replicas_status,deployment=workload-cloud,6.0
1783667200,replicas_status,deployment=workload-cloud,6.0
1783667210,replicas_status,deployment=workload-cloud,6.0
1783667220,replicas_status,deployment=workload-cloud,6.0
1783667230,replicas_status,deployment=workload-cloud,6.0
1783667240,replicas_status,deployment=workload-cloud,6.0
1783667250,replicas_status,deployment=workload-cloud,6.0
1783667260,replicas_status,deployment=workload-cloud,6.0
1783667270,replicas_status,deployment=workload-cloud,6.0
1783667280,replicas_status,deployment=workload-cloud,6.0
1783667290,replicas_status,deployment=workload-cloud,6.0
1783667300,replicas_status,deployment=workload-cloud,6.0
1783666670,replicas_status,deployment=workload-edge,1.0
